_id;recvTime;LAT;LON;NO2;PM1;PM10;PM25
6171f72099f6325ace5f987d;2021-10-21T23:26:24.502Z;64.74579;20.959072;-0.0014915749;0.029443057;0.030284079;0.030283544
6171f84c99f6325ace5f9884;2021-10-21T23:31:24.958Z;64.74579;20.959072;-9.575539E-4;0.0;0.0;0.0
6171f97b99f6325ace5f988b;2021-10-21T23:36:25.437Z;64.74579;20.959072;-0.0019481055;0.029442994;0.030284014;0.030283479
6171faa799f6325ace5f988f;2021-10-21T23:41:25.900Z;64.74579;20.959072;-0.001183831;0.009814331;0.010094671;0.010094493
6171fbd399f6325ace5f9896;2021-10-21T23:46:26.356Z;64.74579;20.959072;-0.0017559689;0.019628705;0.020189386;0.02018903
6171fe2b99f6325ace5f989f;2021-10-21T23:56:27.279Z;64.74579;20.959072;-0.0017809195;0.019628705;0.020189386;0.02018903
6171ff5799f6325ace5f98a6;2021-10-22T00:01:27.728Z;64.74579;20.959072;-0.0018875487;0.0;0.0;0.0
6172008499f6325ace5f98ad;2021-10-22T00:06:28.197Z;64.74579;20.959072;-0.0019946054;0.019628663;0.020189341;0.020188985
617201b399f6325ace5f98b2;2021-10-22T00:11:28.664Z;64.74579;20.959072;-0.0018982331;0.009814353;0.010094693;0.010094515
617202dd99f6325ace5f98b9;2021-10-22T00:16:29.121Z;64.74579;20.959072;-0.001384788;0.009814353;0.010094693;0.010094515
6172040999f6325ace5f98c0;2021-10-22T00:21:29.573Z;64.74579;20.959072;-0.0012573905;0.009814374;0.010094714;0.0100945365
6172053699f6325ace5f98c5;2021-10-22T00:26:30.044Z;64.74579;20.959072;-0.0021665478;0.0;0.0;0.0
6172066299f6325ace5f98cc;2021-10-22T00:31:30.485Z;64.74579;20.959072;-0.0016016539;0.0;0.0;0.0
6172079099f6325ace5f98d3;2021-10-22T00:36:30.972Z;64.74579;20.959072;-0.0021837612;0.009814353;0.010094693;0.010094515
617208bc99f6325ace5f98d8;2021-10-22T00:41:31.411Z;64.74579;20.959072;-0.0011956136;0.029442994;0.030284014;0.030283479
617209e899f6325ace5f98df;2021-10-22T00:46:31.898Z;64.74579;20.959072;-0.002163459;0.009814353;0.010094693;0.010094515
61720b1499f6325ace5f98e6;2021-10-22T00:51:32.333Z;64.74579;20.959072;-0.0018049501;0.0;0.0;0.0
61720c4199f6325ace5f98eb;2021-10-22T00:56:32.796Z;64.74579;20.959072;-0.001074948;0.009814353;0.010094693;0.010094515
61720d6d99f6325ace5f98f1;2021-10-22T01:01:33.259Z;64.74579;20.959072;-0.00185225;0.009814353;0.010094693;0.010094515
61720e9999f6325ace5f98f8;2021-10-22T01:06:33.761Z;64.74579;20.959072;-0.0017893898;0.0;0.0;0.0
61720fc699f6325ace5f98fd;2021-10-22T01:11:34.182Z;64.74579;20.959072;-0.0019896976;0.009814331;0.010094671;0.010094493
617210f299f6325ace5f9904;2021-10-22T01:16:34.662Z;64.74579;20.959072;-2.9544067E-4;0.0;0.0;0.0
6172121f99f6325ace5f990a;2021-10-22T01:21:35.124Z;64.74579;20.959072;1.8098476E-4;0.009814353;0.010094693;0.010094515
6172134b99f6325ace5f990f;2021-10-22T01:26:35.586Z;64.74579;20.959072;-0.0014842775;0.009814353;0.010094693;0.010094515
6172147899f6325ace5f9916;2021-10-22T01:31:36.029Z;64.74579;20.959072;-0.002381343;0.019628705;0.020189386;0.02018903
617215a499f6325ace5f991d;2021-10-22T01:36:36.510Z;64.74579;20.959072;-0.0022227457;0.0;0.0;0.0
617216d399f6325ace5f9922;2021-10-22T01:41:36.944Z;64.74579;20.959072;-0.0025199917;0.0;0.0;0.0
617217ff99f6325ace5f9929;2021-10-22T01:46:37.402Z;64.74579;20.959072;-0.0021279529;0.009814353;0.010094693;0.010094515
6172192999f6325ace5f9930;2021-10-22T01:51:37.862Z;64.74579;20.959072;-0.002210076;0.019628705;0.020189386;0.02018903
61721a5699f6325ace5f9935;2021-10-22T01:56:38.340Z;64.74579;20.959072;-0.0025193584;0.029443057;0.030284079;0.030283544
61721b8299f6325ace5f993c;2021-10-22T02:01:38.788Z;64.74579;20.959072;-3.2192376E-4;0.0;0.0;0.0
61721caf99f6325ace5f9943;2021-10-22T02:06:39.274Z;64.74579;20.959072;-0.0019163241;0.009814353;0.010094693;0.010094515
61721ddb99f6325ace5f9948;2021-10-22T02:11:39.722Z;64.74579;20.959072;-0.001996044;0.029442994;0.030284014;0.030283479
61721f0899f6325ace5f994e;2021-10-22T02:16:40.193Z;64.74579;20.959072;-0.0021017552;0.009814353;0.010094693;0.010094515
6172203499f6325ace5f9955;2021-10-22T02:21:40.650Z;64.74579;20.959072;-1.059998E-4;0.019628705;0.020189386;0.02018903
6172216199f6325ace5f995a;2021-10-22T02:26:41.104Z;64.74579;20.959072;-0.0021089786;0.019628705;0.020189386;0.02018903
6172228d99f6325ace5f9961;2021-10-22T02:31:41.572Z;64.74579;20.959072;-0.0020056767;0.0;0.0;0.0
617223ba99f6325ace5f9968;2021-10-22T02:36:42.032Z;64.74579;20.959072;-0.0024074132;0.009814353;0.010094693;0.010094515
617224e699f6325ace5f996e;2021-10-22T02:41:42.483Z;64.74579;20.959072;-0.0016136974;0.009814353;0.010094693;0.010094515
6172261799f6325ace5f9974;2021-10-22T02:46:42.942Z;64.74579;20.959072;0.0013203253;0.009814353;0.010094693;0.010094515
6172274399f6325ace5f997b;2021-10-22T02:51:43.426Z;64.74579;20.959072;-0.0013986018;0.03925741;0.04037877;0.04037806
6172286b99f6325ace5f9981;2021-10-22T02:56:43.874Z;64.74579;20.959072;-3.827996E-4;0.039257325;0.040378682;0.04037797
6172299b99f6325ace5f9987;2021-10-22T03:01:44.357Z;64.74579;20.959072;-0.002224544;0.009814353;0.010094693;0.010094515
61722ac799f6325ace5f998e;2021-10-22T03:06:44.811Z;64.74579;20.959072;-0.0017062795;0.0;0.0;0.0
61722bf299f6325ace5f9994;2021-10-22T03:11:45.305Z;64.74579;20.959072;-0.0015786405;0.0;0.0;0.0
61722d1f99f6325ace5f999a;2021-10-22T03:16:45.737Z;64.74579;20.959072;-0.0018774346;0.009814353;0.010094693;0.010094515
61722e4b99f6325ace5f99a1;2021-10-22T03:21:46.172Z;64.74579;20.959072;-0.0020958246;0.009814353;0.010094693;0.010094515
61722f7699f6325ace5f99a7;2021-10-22T03:26:46.651Z;64.74579;20.959072;-0.0024119203;0.009814353;0.010094693;0.010094515
617230a499f6325ace5f99ad;2021-10-22T03:31:47.105Z;64.74579;20.959072;-0.0022242744;0.019628705;0.020189386;0.02018903
617231cf99f6325ace5f99b3;2021-10-22T03:36:47.562Z;64.74579;20.959072;-0.0014010901;0.009814374;0.010094714;0.0100945365
617232fc99f6325ace5f99b9;2021-10-22T03:41:48.010Z;64.74579;20.959072;-0.0019702823;0.0;0.0;0.0
6172342899f6325ace5f99be;2021-10-22T03:46:48.507Z;64.74579;20.959072;-0.0017952916;0.009814353;0.010094693;0.010094515
6172355499f6325ace5f99c5;2021-10-22T03:51:48.944Z;64.74579;20.959072;-0.0014813661;0.019628748;0.020189429;0.020189073
6172368199f6325ace5f99cc;2021-10-22T03:56:49.411Z;64.74579;20.959072;-0.0017708456;0.0;0.0;0.0
617237ad99f6325ace5f99d0;2021-10-22T04:01:49.891Z;64.74579;20.959072;-0.0022939462;0.019628748;0.020189429;0.020189073
617238db99f6325ace5f99d7;2021-10-22T04:06:50.336Z;64.74579;20.959072;-0.0024218266;0.019628705;0.020189386;0.02018903
61723a0799f6325ace5f99de;2021-10-22T04:11:50.790Z;64.74579;20.959072;-0.00222477;0.019628663;0.020189341;0.020188985
61723b3399f6325ace5f99e3;2021-10-22T04:16:51.253Z;64.74579;20.959072;-0.00150284;0.009814353;0.010094693;0.010094515
61723c6099f6325ace5f99ea;2021-10-22T04:21:51.732Z;64.74579;20.959072;-0.002280546;0.009814331;0.010094671;0.010094493
61723d8c99f6325ace5f99f1;2021-10-22T04:26:52.193Z;64.74579;20.959072;-0.002014255;0.019628748;0.020189429;0.020189073
61723eb899f6325ace5f99f6;2021-10-22T04:31:52.668Z;64.74579;20.959072;-0.0011871385;0.019628748;0.020189429;0.020189073
61723fe599f6325ace5f99fd;2021-10-22T04:36:53.088Z;64.74579;20.959072;-5.576196E-4;0.019628705;0.020189386;0.02018903
6172411199f6325ace5f9a03;2021-10-22T04:41:53.579Z;64.74579;20.959072;-0.0020298343;0.03925741;0.04037877;0.04037806
6172423e99f6325ace5f9a08;2021-10-22T04:46:54.013Z;64.74579;20.959072;-0.0024086207;0.0;0.0;0.0
6172436a99f6325ace5f9a0f;2021-10-22T04:51:54.467Z;64.74579;20.959072;-0.0024275603;0.029442994;0.030284014;0.030283479
6172449899f6325ace5f9a16;2021-10-22T04:56:54.974Z;64.74579;20.959072;-0.0022250565;0.0;0.0;0.0
617245c499f6325ace5f9a1b;2021-10-22T05:01:55.416Z;64.74579;20.959072;-0.0021132058;0.0;0.0;0.0
617246f099f6325ace5f9a22;2021-10-22T05:06:55.866Z;64.74579;20.959072;-0.0018024376;0.019628705;0.020189386;0.02018903
6172481c99f6325ace5f9a28;2021-10-22T05:11:56.316Z;64.74579;20.959072;-0.0016851736;0.019628663;0.020189341;0.020188985
6172494899f6325ace5f9a2d;2021-10-22T05:16:56.781Z;64.74579;20.959072;-0.0019844866;0.019628705;0.020189386;0.02018903
61724a7599f6325ace5f9a34;2021-10-22T05:21:57.255Z;64.74579;20.959072;-0.002304628;0.04907176;0.050473463;0.050472572
61724ba199f6325ace5f9a3b;2021-10-22T05:26:57.694Z;64.74579;20.959072;-5.083082E-4;0.019628748;0.020189429;0.020189073
61724cce99f6325ace5f9a40;2021-10-22T05:31:58.185Z;64.74579;20.959072;-0.0023325444;0.0;0.0;0.0
61724dfa99f6325ace5f9a47;2021-10-22T05:36:58.654Z;64.74579;20.959072;-0.002322031;0.029443057;0.030284079;0.030283544
61724f2a99f6325ace5f9a4e;2021-10-22T05:41:59.076Z;64.74579;20.959072;-0.0014059778;0.019628705;0.020189386;0.02018903
6172505699f6325ace5f9a53;2021-10-22T05:46:59.553Z;64.74579;20.959072;-0.0017670762;0.009814331;0.010094671;0.010094493
6172518299f6325ace5f9a5a;2021-10-22T05:52:00.035Z;64.74579;20.959072;0.001276196;0.029443057;0.030284079;0.030283544
617252ae99f6325ace5f9a61;2021-10-22T05:57:00.513Z;64.74579;20.959072;-0.0019692162;0.029443057;0.030284079;0.030283544
617253d999f6325ace5f9a66;2021-10-22T06:02:00.978Z;64.74579;20.959072;-0.0026090406;0.009814353;0.010094693;0.010094515
6172550699f6325ace5f9a6d;2021-10-22T06:07:01.407Z;64.74579;20.959072;-0.0023358557;0.039257325;0.040378682;0.04037797
6172563199f6325ace5f9a74;2021-10-22T06:12:01.856Z;64.74579;20.959072;-0.0023221967;0.019628705;0.020189386;0.02018903
6172575f99f6325ace5f9a79;2021-10-22T06:17:02.328Z;64.74579;20.959072;-0.0024232392;0.009814353;0.010094693;0.010094515
6172588a99f6325ace5f9a80;2021-10-22T06:22:02.785Z;64.74579;20.959072;-0.0025300165;0.009814353;0.010094693;0.010094515
617259b799f6325ace5f9a87;2021-10-22T06:27:03.260Z;64.74579;20.959072;-0.0015181022;0.019628705;0.020189386;0.02018903
61725ae399f6325ace5f9a8c;2021-10-22T06:32:03.711Z;64.74579;20.959072;-0.0021795838;0.009814374;0.010094714;0.0100945365
61725c1099f6325ace5f9a93;2021-10-22T06:37:04.163Z;64.74579;20.959072;-0.0025178338;0.009814353;0.010094693;0.010094515
61725d3c99f6325ace5f9a9a;2021-10-22T06:42:04.647Z;64.74579;20.959072;-0.0027381969;0.0;0.0;0.0
61725e6999f6325ace5f9a9f;2021-10-22T06:47:05.122Z;64.74579;20.959072;-0.002749215;0.009814353;0.010094693;0.010094515
61725f9999f6325ace5f9aa6;2021-10-22T06:52:05.539Z;64.74579;20.959072;-0.0023428646;0.009814374;0.010094714;0.0100945365
617260c599f6325ace5f9aad;2021-10-22T06:57:06.009Z;64.74579;20.959072;-0.0024242725;0.009814353;0.010094693;0.010094515
617261ee99f6325ace5f9ab2;2021-10-22T07:02:06.479Z;64.74579;20.959072;-0.0022248921;0.029442994;0.030284014;0.030283479
6172631a99f6325ace5f9ab9;2021-10-22T07:07:06.931Z;64.74579;20.959072;-0.0023166486;0.019628663;0.020189341;0.020188985
6172644899f6325ace5f9ac0;2021-10-22T07:12:07.420Z;64.74579;20.959072;-0.0018126098;0.009814353;0.010094693;0.010094515
6172657499f6325ace5f9ac5;2021-10-22T07:17:07.863Z;64.74579;20.959072;-0.002499485;0.009814353;0.010094693;0.010094515
617266a199f6325ace5f9acc;2021-10-22T07:22:08.320Z;64.74579;20.959072;-0.0024321035;0.009814374;0.010094714;0.0100945365
617267ce99f6325ace5f9ad3;2021-10-22T07:27:08.788Z;64.74579;20.959072;-0.0020218329;0.009814331;0.010094671;0.010094493
617268f999f6325ace5f9ad8;2021-10-22T07:32:09.233Z;64.74579;20.959072;-0.0025099462;0.019628705;0.020189386;0.02018903
61726a2599f6325ace5f9adf;2021-10-22T07:37:09.714Z;64.74579;20.959072;-0.0024326264;0.0;0.0;0.0
61726b5299f6325ace5f9ae6;2021-10-22T07:42:10.211Z;64.74579;20.959072;-0.0023270354;0.029443057;0.030284079;0.030283544
61726c7e99f6325ace5f9aea;2021-10-22T07:47:10.614Z;64.74579;20.959072;-0.002423481;0.019628705;0.020189386;0.02018903
61726dab99f6325ace5f9af1;2021-10-22T07:52:11.068Z;64.74579;20.959072;-0.0021231275;0.009814353;0.010094693;0.010094515
61726ed799f6325ace5f9af8;2021-10-22T07:57:11.544Z;64.74579;20.959072;-0.0017012084;0.03925741;0.04037877;0.04037806
6172700899f6325ace5f9afd;2021-10-22T08:02:12.002Z;64.74579;20.959072;-0.0024939151;0.009814353;0.010094693;0.010094515
6172713499f6325ace5f9b04;2021-10-22T08:07:12.476Z;64.74579;20.959072;-0.002737001;0.009814353;0.010094693;0.010094515
6172726099f6325ace5f9b0b;2021-10-22T08:12:12.946Z;64.74579;20.959072;-0.0016301768;0.019628705;0.020189386;0.02018903
6172738c99f6325ace5f9b10;2021-10-22T08:17:13.376Z;64.74579;20.959072;-0.0021851873;0.009814353;0.010094693;0.010094515
617274b899f6325ace5f9b17;2021-10-22T08:22:13.844Z;64.74579;20.959072;-0.0024163886;0.0;0.0;0.0
617275e499f6325ace5f9b1e;2021-10-22T08:27:14.289Z;64.74579;20.959072;-0.0016141463;0.019628748;0.020189429;0.020189073
6172771099f6325ace5f9b23;2021-10-22T08:32:14.789Z;64.74579;20.959072;-0.002489562;0.029443057;0.030284079;0.030283544
6172783c99f6325ace5f9b28;2021-10-22T08:37:15.251Z;64.74579;20.959072;-2.758478E-4;0.009814374;0.010094714;0.0100945365
6172796899f6325ace5f9b2f;2021-10-22T08:42:15.725Z;64.74579;20.959072;-0.0012019434;0.0;0.0;0.0
61727a9499f6325ace5f9b34;2021-10-22T08:47:16.193Z;64.74579;20.959072;-0.0021637757;0.009814374;0.010094714;0.0100945365
61727bc099f6325ace5f9b3b;2021-10-22T08:52:16.626Z;64.74579;20.959072;-0.0022118674;0.0;0.0;0.0
61727ced99f6325ace5f9b42;2021-10-22T08:57:17.119Z;64.74579;20.959072;-0.0026211734;0.009814374;0.010094714;0.0100945365
61727e1999f6325ace5f9b47;2021-10-22T09:02:17.562Z;64.74579;20.959072;-0.0022347374;0.029443057;0.030284079;0.030283544
61727f4699f6325ace5f9b4e;2021-10-22T09:07:18.018Z;64.74579;20.959072;-0.0023171408;0.03925741;0.04037877;0.04037806
6172807299f6325ace5f9b54;2021-10-22T09:12:18.465Z;64.74579;20.959072;-0.0014057333;0.009814331;0.010094671;0.010094493
6172819e99f6325ace5f9b58;2021-10-22T09:17:18.951Z;64.74579;20.959072;-0.0011567125;0.009814353;0.010094693;0.010094515
617282cb99f6325ace5f9b5e;2021-10-22T09:22:19.383Z;64.74579;20.959072;-1.0425008E-4;0.019628748;0.020189429;0.020189073
617283f899f6325ace5f9b65;2021-10-22T09:27:19.853Z;64.74579;20.959072;-0.0023123417;0.0;0.0;0.0
6172852499f6325ace5f9b6a;2021-10-22T09:32:20.303Z;64.74579;20.959072;-0.0014054932;0.019628663;0.020189341;0.020188985
6172865099f6325ace5f9b71;2021-10-22T09:37:20.769Z;64.74579;20.959072;-0.0016653265;0.009814353;0.010094693;0.010094515
6172877d99f6325ace5f9b78;2021-10-22T09:42:21.239Z;64.74579;20.959072;-0.0018817689;0.019628705;0.020189386;0.02018903
617288a999f6325ace5f9b7c;2021-10-22T09:47:21.692Z;64.74579;20.959072;-0.0012822396;0.0;0.0;0.0
617289d699f6325ace5f9b82;2021-10-22T09:52:22.186Z;64.74579;20.959072;-0.0019643398;0.0;0.0;0.0
61728b0299f6325ace5f9b89;2021-10-22T09:57:22.593Z;64.74579;20.959072;-0.0017949942;0.009814353;0.010094693;0.010094515
61728c2f99f6325ace5f9b8e;2021-10-22T10:02:23.087Z;64.74579;20.959072;-0.0012779008;0.029443057;0.030284079;0.030283544
61728d5d99f6325ace5f9b95;2021-10-22T10:07:23.539Z;64.74579;20.959072;-0.0018623977;0.009814331;0.010094671;0.010094493
61728e8999f6325ace5f9b9b;2021-10-22T10:12:24.007Z;64.74579;20.959072;-0.002095073;0.009814353;0.010094693;0.010094515
61728fb599f6325ace5f9ba0;2021-10-22T10:17:24.460Z;64.74579;20.959072;-0.0013946298;0.009814353;0.010094693;0.010094515
617290e199f6325ace5f9ba7;2021-10-22T10:22:24.901Z;64.74579;20.959072;-0.0011561571;0.009814353;0.010094693;0.010094515
6172920d99f6325ace5f9bae;2021-10-22T10:27:25.392Z;64.74579;20.959072;-0.0018563105;0.019628705;0.020189386;0.02018903
6172933999f6325ace5f9bb3;2021-10-22T10:32:25.832Z;64.74579;20.959072;-0.0017895928;0.019628705;0.020189386;0.02018903
6172946699f6325ace5f9bba;2021-10-22T10:37:26.302Z;64.74579;20.959072;-0.0016845316;0.0;0.0;0.0
6172959299f6325ace5f9bc0;2021-10-22T10:42:26.785Z;64.74579;20.959072;-0.0014758279;0.0;0.0;0.0
617296c299f6325ace5f9bc5;2021-10-22T10:47:27.225Z;64.74579;20.959072;-0.0014653929;0.0;0.0;0.0
617297eb99f6325ace5f9bcc;2021-10-22T10:52:27.692Z;64.74579;20.959072;-0.0019734974;0.0;0.0;0.0
6172991899f6325ace5f9bd4;2021-10-22T10:57:28.135Z;64.74579;20.959072;-0.0014902761;0.009814374;0.010094714;0.0100945365
61729a4499f6325ace5f9bd9;2021-10-22T11:02:28.618Z;64.74579;20.959072;-0.0015678403;0.009814353;0.010094693;0.010094515
61729b7399f6325ace5f9be0;2021-10-22T11:07:29.086Z;64.74579;20.959072;-0.0011648176;0.03925741;0.04037877;0.04037806
61729c9f99f6325ace5f9be6;2021-10-22T11:12:29.545Z;64.74579;20.959072;-0.001348117;0.029442994;0.030284014;0.030283479
61729dca99f6325ace5f9beb;2021-10-22T11:17:29.992Z;64.74579;20.959072;-0.0011538316;0.0;0.0;0.0
61729ef799f6325ace5f9bf2;2021-10-22T11:22:30.447Z;64.74579;20.959072;-0.0015510181;0.009814353;0.010094693;0.010094515
6172a02399f6325ace5f9bf9;2021-10-22T11:27:30.933Z;64.74579;20.959072;2.3262339E-5;0.0;0.0;0.0
6172a14f99f6325ace5f9bfe;2021-10-22T11:32:31.389Z;64.74579;20.959072;-0.0016956141;0.019628705;0.020189386;0.02018903
6172a27b99f6325ace5f9c05;2021-10-22T11:37:31.881Z;64.74579;20.959072;-8.5692736E-5;0.019628705;0.020189386;0.02018903
6172a3a899f6325ace5f9c0c;2021-10-22T11:42:32.312Z;64.74579;20.959072;-0.001701062;0.009814374;0.010094714;0.0100945365
6172a4d499f6325ace5f9c10;2021-10-22T11:47:32.777Z;64.74579;20.959072;-0.0015783798;0.029443057;0.030284079;0.030283544
6172a60199f6325ace5f9c16;2021-10-22T11:52:33.227Z;64.74579;20.959072;-0.0018774215;0.029443057;0.030284079;0.030283544
6172a72d99f6325ace5f9c1d;2021-10-22T11:57:33.676Z;64.74579;20.959072;-0.0016889228;0.0;0.0;0.0
6172a85e99f6325ace5f9c21;2021-10-22T12:02:34.153Z;64.74579;20.959072;-0.0015777729;0.009814353;0.010094693;0.010094515
6172a98699f6325ace5f9c28;2021-10-22T12:07:34.606Z;64.74579;20.959072;-0.0015722152;0.0;0.0;0.0
6172aab599f6325ace5f9c2f;2021-10-22T12:12:35.099Z;64.74579;20.959072;-0.0018771135;0.0;0.0;0.0
6172abe299f6325ace5f9c34;2021-10-22T12:17:35.533Z;64.74579;20.959072;-0.0013837318;0.0;0.0;0.0
6172ad0e99f6325ace5f9c3b;2021-10-22T12:22:35.995Z;64.74579;20.959072;-0.0016642386;0.0;0.0;0.0
6172ae3a99f6325ace5f9c42;2021-10-22T12:27:36.454Z;64.74579;20.959072;-0.0011696377;0.019628705;0.020189386;0.02018903
6172af6499f6325ace5f9c47;2021-10-22T12:32:36.903Z;64.74579;20.959072;-0.0016535338;0.009814331;0.010094671;0.010094493
6172b09199f6325ace5f9c4d;2021-10-22T12:37:37.373Z;64.74579;20.959072;-0.0016777286;0.019628705;0.020189386;0.02018903
6172b1bd99f6325ace5f9c54;2021-10-22T12:42:37.826Z;64.74579;20.959072;-0.0013737626;0.0;0.0;0.0
6172b2ea99f6325ace5f9c59;2021-10-22T12:47:38.293Z;64.74579;20.959072;-0.0010533886;0.019628748;0.020189429;0.020189073
6172b41899f6325ace5f9c60;2021-10-22T12:52:38.753Z;64.74579;20.959072;-0.0014442707;0.0;0.0;0.0
6172b54399f6325ace5f9c67;2021-10-22T12:57:39.212Z;64.74579;20.959072;-0.0018707162;0.0;0.0;0.0
6172b67399f6325ace5f9c6c;2021-10-22T13:02:39.686Z;64.74579;20.959072;-0.0018920384;0.0;0.0;0.0
6172b79d99f6325ace5f9c73;2021-10-22T13:07:40.145Z;64.74579;20.959072;-2.9055777E-4;0.009814374;0.010094714;0.0100945365
6172b8c899f6325ace5f9c7a;2021-10-22T13:12:40.593Z;64.74579;20.959072;-0.0018130302;0.009814353;0.010094693;0.010094515
6172b9f599f6325ace5f9c80;2021-10-22T13:17:41.063Z;64.74579;20.959072;-0.0015839782;0.009814374;0.010094714;0.0100945365
6172bb2599f6325ace5f9c86;2021-10-22T13:22:41.578Z;64.74579;20.959072;-0.0016742509;0.009814374;0.010094714;0.0100945365
6172bc5199f6325ace5f9c8c;2021-10-22T13:27:42.018Z;64.74579;20.959072;-0.0011701381;0.0;0.0;0.0
6172bd7a99f6325ace5f9c92;2021-10-22T13:32:42.460Z;64.74579;20.959072;-0.0018570095;0.009814353;0.010094693;0.010094515
6172bea999f6325ace5f9c98;2021-10-22T13:37:42.903Z;64.74579;20.959072;-0.0010775508;0.009814331;0.010094671;0.010094493
6172bfd599f6325ace5f9c9f;2021-10-22T13:42:43.349Z;64.74579;20.959072;-0.0016489296;0.019628705;0.020189386;0.02018903
6172c0ff99f6325ace5f9ca4;2021-10-22T13:47:43.838Z;64.74579;20.959072;-0.0020843998;0.009814353;0.010094693;0.010094515
6172c22d99f6325ace5f9caa;2021-10-22T13:52:44.304Z;64.74579;20.959072;-0.0015975466;0.04907176;0.050473463;0.050472572
6172c35999f6325ace5f9cb0;2021-10-22T13:57:44.741Z;64.74579;20.959072;-0.0019801052;0.0;0.0;0.0
6172c48599f6325ace5f9cb6;2021-10-22T14:02:45.213Z;64.74579;20.959072;-0.0010837058;0.0;0.0;0.0
6172c5b199f6325ace5f9cbc;2021-10-22T14:07:45.684Z;64.74579;20.959072;-4.6690573E-5;0.009814353;0.010094693;0.010094515
6172c6de99f6325ace5f9cc3;2021-10-22T14:12:46.173Z;64.74579;20.959072;-0.0010887604;0.009814353;0.010094693;0.010094515
6172c80a99f6325ace5f9cca;2021-10-22T14:17:46.597Z;64.74579;20.959072;-0.0019546659;0.0;0.0;0.0
6172c93799f6325ace5f9ccf;2021-10-22T14:22:47.108Z;64.74579;20.959072;-0.0019979612;0.0;0.0;0.0
6172ca6399f6325ace5f9cd6;2021-10-22T14:27:47.517Z;64.74579;20.959072;-0.0016949499;0.0;0.0;0.0
6172cb9099f6325ace5f9cdd;2021-10-22T14:32:48.032Z;64.74579;20.959072;-0.0020867006;0.0;0.0;0.0
6172ccbc99f6325ace5f9ce1;2021-10-22T14:37:48.451Z;64.74579;20.959072;-0.0015976619;0.019628663;0.020189341;0.020188985
6172cde999f6325ace5f9ce8;2021-10-22T14:42:48.902Z;64.74579;20.959072;-0.001980111;0.009814374;0.010094714;0.0100945365
6172cf1599f6325ace5f9cef;2021-10-22T14:47:49.373Z;64.74579;20.959072;-0.0017957827;0.02944312;0.030284144;0.03028361
6172d04199f6325ace5f9cf4;2021-10-22T14:52:49.822Z;64.74579;20.959072;-0.0021934677;0.009814353;0.010094693;0.010094515
6172d16e99f6325ace5f9cfb;2021-10-22T14:57:50.290Z;64.74579;20.959072;-0.0017047257;0.0;0.0;0.0
6172d29a99f6325ace5f9d01;2021-10-22T15:02:50.732Z;64.74579;20.959072;-0.0012733873;0.0;0.0;0.0
6172d3c799f6325ace5f9d06;2021-10-22T15:07:51.226Z;64.74579;20.959072;-0.0014552709;0.019628705;0.020189386;0.02018903
6172d4f399f6325ace5f9d0d;2021-10-22T15:12:51.659Z;64.74579;20.959072;-0.0017695408;0.019628663;0.020189341;0.020188985
6172d62099f6325ace5f9d14;2021-10-22T15:17:52.153Z;64.74579;20.959072;-0.0019887048;0.009814353;0.010094693;0.010094515
6172d74e99f6325ace5f9d19;2021-10-22T15:22:52.597Z;64.74579;20.959072;-0.0021013883;0.0;0.0;0.0
6172d87a99f6325ace5f9d20;2021-10-22T15:27:53.069Z;64.74579;20.959072;-0.0018018465;0.0;0.0;0.0
6172d9a699f6325ace5f9d27;2021-10-22T15:32:53.528Z;64.74579;20.959072;-0.0022954962;0.019628705;0.020189386;0.02018903
6172dad299f6325ace5f9d2b;2021-10-22T15:37:53.969Z;64.74579;20.959072;-3.175123E-4;0.0;0.0;0.0
6172dbfe99f6325ace5f9d31;2021-10-22T15:42:54.437Z;64.74579;20.959072;-0.0010005761;0.009814353;0.010094693;0.010094515
6172dd2a99f6325ace5f9d38;2021-10-22T15:47:54.883Z;64.74579;20.959072;-0.0018485312;0.029443057;0.030284079;0.030283544
6172de5799f6325ace5f9d3d;2021-10-22T15:52:55.367Z;64.74579;20.959072;-7.941398E-4;0.009814353;0.010094693;0.010094515
6172df8399f6325ace5f9d44;2021-10-22T15:57:55.828Z;64.74579;20.959072;-0.0023468363;0.019628748;0.020189429;0.020189073
6172e0b099f6325ace5f9d4b;2021-10-22T16:02:56.304Z;64.74579;20.959072;-0.0019158444;0.009814353;0.010094693;0.010094515
6172e1dc99f6325ace5f9d50;2021-10-22T16:07:56.756Z;64.74579;20.959072;-0.0010804927;0.0;0.0;0.0
6172e30999f6325ace5f9d57;2021-10-22T16:12:57.208Z;64.74579;20.959072;-4.0200342E-5;0.009814353;0.010094693;0.010094515
6172e43899f6325ace5f9d5d;2021-10-22T16:17:57.672Z;64.74579;20.959072;-0.002207414;0.009814353;0.010094693;0.010094515
6172e56499f6325ace5f9d62;2021-10-22T16:22:58.131Z;64.74579;20.959072;-3.1901582E-4;0.009814353;0.010094693;0.010094515
6172e69099f6325ace5f9d69;2021-10-22T16:27:58.579Z;64.74579;20.959072;8.648754E-5;0.0;0.0;0.0
6172e7bc99f6325ace5f9d70;2021-10-22T16:32:59.045Z;64.74579;20.959072;-0.0019976287;0.0;0.0;0.0
6172e8e899f6325ace5f9d75;2021-10-22T16:37:59.519Z;64.74579;20.959072;-5.5642694E-4;0.019628705;0.020189386;0.02018903
