_id;recvTime;LAT;LON;NO2;PM1;PM10;PM25;Timestamp;devAddr
606c397999f63279b620f294;2021-04-06T10:35:36.006Z;64.75068;20.960518;-8.223684E-4;0.1570303;0.16151576;0.16151291;06-04-2021T12:35:35.0972+0200;0202DC7C
606c3aa499f63279b620f297;2021-04-06T10:40:36.470Z;64.75068;20.960518;-8.223684E-4;0.11777273;0.12113683;0.12113469;06-04-2021T12:40:36.0441+0200;0202DC7C
606c3bd199f63279b620f29a;2021-04-06T10:45:36.946Z;64.75068;20.960518;-8.223684E-4;0.08832973;0.09085282;0.09085121;06-04-2021T12:45:36.0919+0200;0202DC7C
606c3cfd99f63279b620f29d;2021-04-06T10:50:37.397Z;64.75068;20.960518;-8.223684E-4;0.1570303;0.16151576;0.16151291;06-04-2021T12:50:37.0367+0200;0202DC7C
606c3e2a99f63279b620f29f;2021-04-06T10:55:37.864Z;64.75068;20.960518;-8.223684E-4;0.03925766;0.04037903;0.040378317;06-04-2021T12:55:37.0812+0200;0202DC7C
606c3f5699f63279b620f2a2;2021-04-06T11:00:38.336Z;64.75068;20.960518;-8.223684E-4;0.10795856;0.11104232;0.11104036;06-04-2021T13:00:38.0307+0200;0202DC7C
606c408499f63279b620f2a5;2021-04-06T11:05:38.791Z;64.75068;20.960518;-8.223684E-4;0.09144107;0.09519448;0.09518835;06-04-2021T13:05:38.0762+0200;0202DC7C
606c41b199f63279b620f2a8;2021-04-06T11:10:39.236Z;64.75068;20.960518;-8.223684E-4;0.1668447;0.17161049;0.17160746;06-04-2021T13:10:39.0203+0200;0202DC7C
606c42dd99f63279b620f2ab;2021-04-06T11:15:39.686Z;64.75068;20.960518;-8.223684E-4;0.12758711;0.13123156;0.13122924;06-04-2021T13:15:39.0658+0200;0202DC7C
606c440899f63279b620f2af;2021-04-06T11:20:40.150Z;64.75068;20.960518;-8.223684E-4;0.098144144;0.10094757;0.10094579;06-04-2021T13:20:40.0113+0200;0202DC7C
606c453599f63279b620f2b2;2021-04-06T11:25:40.614Z;64.75068;20.960518;-8.223684E-4;0.17665946;0.18170564;0.18170242;06-04-2021T13:25:40.0583+0200;0202DC7C
606c466199f63279b620f2b5;2021-04-06T11:30:41.073Z;64.75068;20.960518;-8.223684E-4;0.11777298;0.12113709;0.12113495;06-04-2021T13:30:41.0043+0200;0202DC7C
606c478e99f63279b620f2b8;2021-04-06T11:35:41.520Z;64.75068;20.960518;-8.223684E-4;0.11777273;0.12113683;0.12113469;06-04-2021T13:35:41.0494+0200;0202DC7C
606c48ba99f63279b620f2bb;2021-04-06T11:40:41.997Z;64.75068;20.960518;-8.223684E-4;0.051692575;0.054310594;0.05430519;06-04-2021T13:40:41.0970+0200;0202DC7C
606c49e699f63279b620f2be;2021-04-06T11:45:42.468Z;64.75068;20.960518;-8.223684E-4;0.10795856;0.11104232;0.11104036;06-04-2021T13:45:42.0436+0200;0202DC7C
606c4b1299f63279b620f2c1;2021-04-06T11:50:42.911Z;64.75068;20.960518;-8.223684E-4;0.12758711;0.13123156;0.13122924;06-04-2021T13:50:42.0885+0200;0202DC7C
606c4c3f99f63279b620f2c4;2021-04-06T11:55:43.382Z;64.75068;20.960518;-8.223684E-4;0.17665946;0.18170564;0.18170242;06-04-2021T13:55:43.0351+0200;0202DC7C
606c4d6b99f63279b620f2c7;2021-04-06T12:00:43.872Z;64.75068;20.960518;-8.223684E-4;0.07851532;0.08075806;0.080756634;06-04-2021T14:00:43.0804+0200;0202DC7C
606c4e9899f63279b620f2ca;2021-04-06T12:05:44.310Z;64.75068;20.960518;-8.223684E-4;0.098143935;0.10094735;0.10094557;06-04-2021T14:05:44.0281+0200;0202DC7C
606c4fc799f63279b620f2cc;2021-04-06T12:10:44.801Z;64.75068;20.960518;-8.223684E-4;0.068577886;0.071931876;0.07192517;06-04-2021T14:10:44.0774+0200;0202DC7C
606c50f499f63279b620f2cf;2021-04-06T12:15:45.206Z;64.75068;20.960518;-8.223684E-4;0.19628829;0.20189513;0.20189159;06-04-2021T14:15:45.0167+0200;0202DC7C
606c522199f63279b620f2d1;2021-04-06T12:20:45.700Z;64.75068;20.960518;-8.223684E-4;0.08702458;0.09065184;0.09064579;06-04-2021T14:20:45.0665+0200;0202DC7C
606c534d99f63279b620f2d4;2021-04-06T12:25:46.127Z;64.75068;20.960518;-8.223684E-4;0.18647388;0.19180039;0.191797;06-04-2021T14:25:46.0097+0200;0202DC7C
606c547799f63279b620f2d7;2021-04-06T12:30:46.619Z;64.75068;20.960518;-8.223684E-4;0.24535985;0.2523684;0.25236395;06-04-2021T14:30:46.0587+0200;0202DC7C
606c55a399f63279b620f2da;2021-04-06T12:35:47.056Z;64.75068;20.960518;-8.223684E-4;0.1570303;0.16151576;0.16151291;06-04-2021T14:35:47.0026+0200;0202DC7C
606c56cf99f63279b620f2dd;2021-04-06T12:40:47.539Z;64.75068;20.960518;-8.223684E-4;0.14721622;0.15142137;0.15141869;06-04-2021T14:40:47.0507+0200;0202DC7C
606c57fd99f63279b620f2e0;2021-04-06T12:45:47.976Z;64.75068;20.960518;-8.223684E-4;0.107958324;0.11104208;0.11104012;06-04-2021T14:45:47.0945+0200;0202DC7C
606c592899f63279b620f2e3;2021-04-06T12:50:48.444Z;64.75068;20.960518;-8.223684E-4;0.14721622;0.15142137;0.15141869;06-04-2021T14:50:48.0391+0200;0202DC7C
606c5a5899f63279b620f2e6;2021-04-06T12:55:48.902Z;64.75068;20.960518;-8.223684E-4;0.11777273;0.12113683;0.12113469;06-04-2021T14:55:48.0853+0200;0202DC7C
606c5b8299f63279b620f2e9;2021-04-06T13:00:49.344Z;64.75068;20.960518;-8.223684E-4;0.16684505;0.17161086;0.17160784;06-04-2021T15:00:49.0316+0200;0202DC7C
606c5cad99f63279b620f2ec;2021-04-06T13:05:49.811Z;64.75068;20.960518;-8.223684E-4;0.15703064;0.16151612;0.16151327;06-04-2021T15:05:49.0774+0200;0202DC7C
606c5ddb99f63279b620f2ef;2021-04-06T13:10:50.254Z;64.75068;20.960518;-8.223684E-4;0.1275874;0.13123184;0.13122952;06-04-2021T15:10:50.0227+0200;0202DC7C
606c5f0b99f63279b620f2f2;2021-04-06T13:15:50.730Z;64.75068;20.960518;-8.223684E-4;0.1668447;0.17161049;0.17160746;06-04-2021T15:15:50.0676+0200;0202DC7C
606c603399f63279b620f2f5;2021-04-06T13:20:51.174Z;64.75068;20.960518;-8.223684E-4;0.18647388;0.19180039;0.191797;06-04-2021T15:20:51.0147+0200;0202DC7C
606c615f99f63279b620f2f8;2021-04-06T13:25:51.640Z;64.75068;20.960518;-8.223684E-4;0.11777298;0.12113709;0.12113495;06-04-2021T15:25:51.0614+0200;0202DC7C
606c628c99f63279b620f2fb;2021-04-06T13:30:52.131Z;64.75068;20.960518;-8.223684E-4;0.10027404;0.104279764;0.104273476;06-04-2021T15:30:52.0102+0200;0202DC7C
606c63b899f63279b620f2fe;2021-04-06T13:35:52.581Z;64.75068;20.960518;-8.223684E-4;0.098144144;0.10094757;0.10094579;06-04-2021T15:35:52.0555+0200;0202DC7C
606c64e599f63279b620f301;2021-04-06T13:40:53.052Z;64.75068;20.960518;-8.223684E-4;0.17665946;0.18170564;0.18170242;06-04-2021T15:40:53.0018+0200;0202DC7C
606c661399f63279b620f303;2021-04-06T13:45:53.504Z;64.75068;20.960518;-8.223684E-4;0.14721622;0.15142137;0.15141869;06-04-2021T15:45:53.0467+0200;0202DC7C
606c673f99f63279b620f305;2021-04-06T13:50:53.966Z;64.75068;20.960518;-8.223684E-4;0.12758711;0.13123156;0.13122924;06-04-2021T15:50:53.0938+0200;0202DC7C
606c686a99f63279b620f308;2021-04-06T13:55:54.421Z;64.75068;20.960518;-8.223684E-4;0.17665946;0.18170564;0.18170242;06-04-2021T15:55:54.0389+0200;0202DC7C
606c699999f63279b620f30b;2021-04-06T14:00:54.861Z;64.75068;20.960518;-8.223684E-4;0.1275874;0.13123184;0.13122952;06-04-2021T16:00:54.0832+0200;0202DC7C
606c6ac599f63279b620f30d;2021-04-06T14:05:55.309Z;64.75068;20.960518;-8.223684E-4;0.1570303;0.16151576;0.16151291;06-04-2021T16:05:55.0281+0200;0202DC7C
606c6bf199f63279b620f30f;2021-04-06T14:10:55.806Z;64.75068;20.960518;-8.223684E-4;0.0472762;0.04976807;0.04976275;06-04-2021T16:10:55.0777+0200;0202DC7C
606c6d1c99f63279b620f312;2021-04-06T14:15:56.265Z;64.75068;20.960518;-8.223684E-4;0.14721622;0.15142137;0.15141869;06-04-2021T16:15:56.0235+0200;0202DC7C
606c6e4899f63279b620f315;2021-04-06T14:20:56.697Z;64.75068;20.960518;-8.223684E-4;0.098144144;0.10094757;0.10094579;06-04-2021T16:20:56.0667+0200;0202DC7C
606c6f7599f63279b620f318;2021-04-06T14:25:57.194Z;64.75068;20.960518;-8.223684E-4;0.15703064;0.16151612;0.16151327;06-04-2021T16:25:57.0144+0200;0202DC7C
606c70a599f63279b620f31b;2021-04-06T14:30:57.643Z;64.75068;20.960518;-8.223684E-4;0.19628829;0.20189513;0.20189159;06-04-2021T16:30:57.0617+0200;0202DC7C
606c71ce99f63279b620f31e;2021-04-06T14:35:58.095Z;64.75068;20.960518;-8.223684E-4;0.19628829;0.20189513;0.20189159;06-04-2021T16:35:58.0065+0200;0202DC7C
606c72fa99f63279b620f321;2021-04-06T14:40:58.542Z;64.75068;20.960518;-8.223684E-4;0.19628829;0.20189513;0.20189159;06-04-2021T16:40:58.0514+0200;0202DC7C
606c742999f63279b620f324;2021-04-06T14:45:59.003Z;64.75068;20.960518;-8.223684E-4;0.08832973;0.09085282;0.09085121;06-04-2021T16:45:58.0962+0200;0202DC7C
606c755399f63279b620f327;2021-04-06T14:50:59.470Z;64.75068;20.960518;-8.223684E-4;0.17665946;0.18170564;0.18170242;06-04-2021T16:50:59.0418+0200;0202DC7C
606c767f99f63279b620f32a;2021-04-06T14:55:59.946Z;64.75068;20.960518;-8.223684E-4;0.1472159;0.15142104;0.15141836;06-04-2021T16:55:59.0919+0200;0202DC7C
606c77ac99f63279b620f32c;2021-04-06T15:01:00.391Z;64.75068;20.960518;-8.223684E-4;0.2551748;0.2624637;0.26245904;06-04-2021T17:01:00.0356+0200;0202DC7C
606c78d999f63279b620f32f;2021-04-06T15:06:00.840Z;64.75068;20.960518;-8.223684E-4;0.19628787;0.2018947;0.20189114;06-04-2021T17:06:00.0811+0200;0202DC7C
606c7a0599f63279b620f332;2021-04-06T15:11:01.286Z;64.75068;20.960518;-8.223684E-4;0.21591713;0.22208464;0.22208072;06-04-2021T17:11:01.0259+0200;0202DC7C
606c7b3399f63279b620f334;2021-04-06T15:16:01.761Z;64.75068;20.960518;-8.223684E-4;0.23554596;0.24227418;0.2422699;06-04-2021T17:16:01.0729+0200;0202DC7C
606c7c5e99f63279b620f337;2021-04-06T15:21:02.215Z;64.75068;20.960518;-8.223684E-4;0.16684505;0.17161086;0.17160784;06-04-2021T17:21:02.0187+0200;0202DC7C
606c7d8a99f63279b620f33a;2021-04-06T15:26:02.673Z;64.75068;20.960518;-8.223684E-4;0.08260809;0.08610919;0.08610322;06-04-2021T17:26:02.0645+0200;0202DC7C
606c7eb799f63279b620f33d;2021-04-06T15:31:03.134Z;64.75068;20.960518;-8.223684E-4;0.15703098;0.16151646;0.16151361;06-04-2021T17:31:03.0105+0200;0202DC7C
606c7fe399f63279b620f340;2021-04-06T15:36:03.590Z;64.75068;20.960518;-8.223684E-4;0.13740182;0.14132659;0.1413241;06-04-2021T17:36:03.0562+0200;0202DC7C
606c811099f63279b620f343;2021-04-06T15:41:04.057Z;64.75068;20.960518;-8.223684E-4;0.20610316;0.21199036;0.21198662;06-04-2021T17:41:04.0021+0200;0202DC7C
606c823e99f63279b620f346;2021-04-06T15:46:04.528Z;64.75068;20.960518;-8.223684E-4;0.10636314;0.11079645;0.11078906;06-04-2021T17:46:04.0476+0200;0202DC7C
606c836899f63279b620f349;2021-04-06T15:51:04.962Z;64.75068;20.960518;-8.223684E-4;0.19628872;0.20189558;0.20189202;06-04-2021T17:51:04.0928+0200;0202DC7C
606c849599f63279b620f34c;2021-04-06T15:56:05.453Z;64.75068;20.960518;-8.223684E-4;0.100273825;0.10427954;0.10427325;06-04-2021T17:56:05.0411+0200;0202DC7C
606c85c199f63279b620f34f;2021-04-06T16:01:05.909Z;64.75068;20.960518;-8.223684E-4;0.15703064;0.16151612;0.16151327;06-04-2021T18:01:05.0876+0200;0202DC7C
606c86f199f63279b620f352;2021-04-06T16:06:06.367Z;64.75068;20.960518;-8.223684E-4;0.1472159;0.15142104;0.15141836;06-04-2021T18:06:06.0336+0200;0202DC7C
606c881d99f63279b620f355;2021-04-06T16:11:06.804Z;64.75068;20.960518;-8.223684E-4;0.078191616;0.08156656;0.08156067;06-04-2021T18:11:06.0771+0200;0202DC7C
606c894899f63279b620f358;2021-04-06T16:16:07.299Z;64.75068;20.960518;-8.223684E-4;0.050510664;0.052841272;0.052836876;06-04-2021T18:16:07.0266+0200;0202DC7C
606c8a7699f63279b620f35b;2021-04-06T16:21:07.757Z;64.75068;20.960518;-8.223684E-4;0.24535985;0.2523684;0.25236395;06-04-2021T18:21:07.0700+0200;0202DC7C
606c8ba299f63279b620f35d;2021-04-06T16:26:08.198Z;64.75068;20.960518;-8.223684E-4;0.17665946;0.18170564;0.18170242;06-04-2021T18:26:08.0160+0200;0202DC7C
606c8ccc99f63279b620f360;2021-04-06T16:31:08.677Z;64.75068;20.960518;-8.223684E-4;0.16684505;0.17161086;0.17160784;06-04-2021T18:31:08.0643+0200;0202DC7C
606c8df999f63279b620f363;2021-04-06T16:36:09.123Z;64.75068;20.960518;-8.223684E-4;0.13740152;0.1413263;0.1413238;06-04-2021T18:36:09.0085+0200;0202DC7C
606c8f2599f63279b620f367;2021-04-06T16:41:09.568Z;64.75068;20.960518;-8.223684E-4;0.09556753;0.099692464;0.099685274;06-04-2021T18:41:09.0537+0200;0202DC7C
606c905299f63279b620f36a;2021-04-06T16:46:10.045Z;64.75068;20.960518;-8.223684E-4;0.3336894;0.34322098;0.34321493;06-04-2021T18:46:09.0989+0200;0202DC7C
606c917e99f63279b620f36d;2021-04-06T16:51:10.491Z;64.75068;20.960518;-8.223684E-4;0.23554596;0.24227418;0.2422699;06-04-2021T18:51:10.0450+0200;0202DC7C
606c92ac99f63279b620f370;2021-04-06T16:56:10.996Z;64.75068;20.960518;-8.223684E-4;0.1668447;0.17161049;0.17160746;06-04-2021T18:56:10.0959+0200;0202DC7C
606c93d799f63279b620f373;2021-04-06T17:01:11.405Z;64.75068;20.960518;-8.223684E-4;0.21591665;0.22208416;0.22208025;06-04-2021T19:01:11.0374+0200;0202DC7C
606c950799f63279b620f375;2021-04-06T17:06:11.919Z;64.75068;20.960518;-8.223684E-4;0.20610271;0.2119899;0.21198615;06-04-2021T19:06:11.0854+0200;0202DC7C
606c963099f63279b620f378;2021-04-06T17:11:12.346Z;64.75068;20.960518;-8.223684E-4;0.16684505;0.17161086;0.17160784;06-04-2021T19:11:12.0319+0200;0202DC7C
606c975f99f63279b620f37a;2021-04-06T17:16:12.815Z;64.75068;20.960518;-8.223684E-4;0.100273825;0.10427954;0.10427325;06-04-2021T19:16:12.0783+0200;0202DC7C
606c988c99f63279b620f37c;2021-04-06T17:21:13.331Z;64.75068;20.960518;-8.223684E-4;0.19628829;0.20189513;0.20189159;06-04-2021T19:21:13.0272+0200;0202DC7C
606c99b699f63279b620f37f;2021-04-06T17:26:13.737Z;64.75068;20.960518;-8.223684E-4;0.12795481;0.13300486;0.13299708;06-04-2021T19:26:13.0704+0200;0202DC7C
606c9ae299f63279b620f382;2021-04-06T17:31:14.193Z;64.75068;20.960518;-8.223684E-4;0.06935863;0.072481275;0.072475545;06-04-2021T19:31:14.0161+0200;0202DC7C
606c9c1099f63279b620f385;2021-04-06T17:36:14.636Z;64.75068;20.960518;-8.223684E-4;0.14721622;0.15142137;0.15141869;06-04-2021T19:36:14.0598+0200;0202DC7C
606c9d3b99f63279b620f388;2021-04-06T17:41:15.089Z;64.75068;20.960518;-8.223684E-4;0.18647388;0.19180039;0.191797;06-04-2021T19:41:15.0060+0200;0202DC7C
606c9e6899f63279b620f38b;2021-04-06T17:46:15.559Z;64.75068;20.960518;-8.223684E-4;0.23554596;0.24227418;0.2422699;06-04-2021T19:46:15.0517+0200;0202DC7C
606c9f9499f63279b620f38e;2021-04-06T17:51:16.007Z;64.75068;20.960518;-8.223684E-4;0.23554596;0.24227418;0.2422699;06-04-2021T19:51:15.0974+0200;0202DC7C
606ca0c099f63279b620f391;2021-04-06T17:56:16.478Z;64.75068;20.960518;-8.223684E-4;0.21591665;0.22208416;0.22208025;06-04-2021T19:56:16.0421+0200;0202DC7C
606ca1ef99f63279b620f394;2021-04-06T18:01:16.925Z;64.75068;20.960518;-8.223684E-4;0.14721622;0.15142137;0.15141869;06-04-2021T20:01:16.0891+0200;0202DC7C
606ca31a99f63279b620f397;2021-04-06T18:06:17.405Z;64.75068;20.960518;1.6142006E-4;0.1275874;0.13123184;0.13122952;06-04-2021T20:06:17.0375+0200;0202DC7C
606ca44a99f63279b620f39a;2021-04-06T18:11:17.837Z;64.75068;20.960518;-7.731791E-4;0.27480304;0.2826526;0.2826476;06-04-2021T20:11:17.0800+0200;0202DC7C
606ca57299f63279b620f39d;2021-04-06T18:16:18.303Z;64.75068;20.960518;1.6387951E-4;0.14721622;0.15142137;0.15141869;06-04-2021T20:16:18.0272+0200;0202DC7C
606ca6a399f63279b620f3a0;2021-04-06T18:21:18.749Z;64.75068;20.960518;-7.730561E-4;0.19628787;0.2018947;0.20189114;06-04-2021T20:21:18.0715+0200;0202DC7C
606ca7cf99f63279b620f3a3;2021-04-06T18:26:19.233Z;64.75068;20.960518;-8.1990287E-4;0.08702458;0.09065184;0.09064579;06-04-2021T20:26:19.0197+0200;0202DC7C
606ca8f799f63279b620f3a6;2021-04-06T18:31:19.672Z;64.75068;20.960518;5.684444E-4;0.29443243;0.30284274;0.30283737;06-04-2021T20:31:19.0640+0200;0202DC7C
606caa2799f63279b620f3a9;2021-04-06T18:36:20.134Z;64.75068;20.960518;8.0787204E-4;0.19628829;0.20189513;0.20189159;06-04-2021T20:36:20.0105+0200;0202DC7C
606cab5399f63279b620f3ac;2021-04-06T18:41:20.595Z;64.75068;20.960518;-7.0248777E-4;0.17665946;0.18170564;0.18170242;06-04-2021T20:41:20.0558+0200;0202DC7C
606cac8099f63279b620f3af;2021-04-06T18:46:21.058Z;64.75068;20.960518;3.7086458E-4;0.21591713;0.22208464;0.22208072;06-04-2021T20:46:21.0025+0200;0202DC7C
606cadaa99f63279b620f3b2;2021-04-06T18:51:21.538Z;64.75068;20.960518;-7.627069E-4;0.13208155;0.13750315;0.1374943;06-04-2021T20:51:21.0501+0200;0202DC7C
606caed699f63279b620f3b4;2021-04-06T18:56:22.009Z;64.75068;20.960518;2.661284E-4;0.1639447;0.17116426;0.17115134;06-04-2021T20:56:21.0969+0200;0202DC7C
606cb00299f63279b620f3b7;2021-04-06T19:01:22.460Z;64.75068;20.960518;-7.679437E-4;0.29443243;0.30284274;0.30283737;06-04-2021T21:01:22.0423+0200;0202DC7C
606cb13299f63279b620f3ba;2021-04-06T19:06:22.913Z;64.75068;20.960518;0.0014888709;0.18647388;0.19180039;0.191797;06-04-2021T21:06:22.0866+0200;0202DC7C
606cb25b99f63279b620f3bd;2021-04-06T19:11:23.361Z;64.75068;20.960518;8.6794386E-4;0.30424684;0.31293747;0.31293195;06-04-2021T21:11:23.0332+0200;0202DC7C
606cb38799f63279b620f3c0;2021-04-06T19:16:23.845Z;64.75068;20.960518;-1.5529498E-4;0.22573152;0.23217942;0.23217532;06-04-2021T21:16:23.0786+0200;0202DC7C
606cb4b499f63279b620f3c3;2021-04-06T19:21:24.305Z;64.75068;20.960518;-7.890148E-4;0.1818454;0.18894213;0.18893139;06-04-2021T21:21:24.0256+0200;0202DC7C
606cb5e099f63279b620f3c5;2021-04-06T19:26:24.730Z;64.75068;20.960518;3.665382E-4;0.24536093;0.2523695;0.25236502;06-04-2021T21:26:24.0699+0200;0202DC7C
606cb70d99f63279b620f3c7;2021-04-06T19:31:25.219Z;64.75068;20.960518;-7.629232E-4;0.16684505;0.17161086;0.17160784;06-04-2021T21:31:25.0168+0200;0202DC7C
606cb83a99f63279b620f3ca;2021-04-06T19:36:25.676Z;64.75068;20.960518;1.6439232E-4;0.2551748;0.2624637;0.26245904;06-04-2021T21:36:25.0639+0200;0202DC7C
606cb96699f63279b620f3cd;2021-04-06T19:41:26.108Z;64.75068;20.960518;3.1248335E-4;0.28461805;0.29274794;0.2927428;06-04-2021T21:41:26.0076+0200;0202DC7C
606cba9299f63279b620f3d0;2021-04-06T19:46:26.583Z;64.75068;20.960518;0.0015428923;0.31406128;0.32303223;0.32302654;06-04-2021T21:46:26.0553+0200;0202DC7C
606cbbbf99f63279b620f3d3;2021-04-06T19:51:27.072Z;64.75068;20.960518;-3.025474E-4;0.27480423;0.2826538;0.28264883;06-04-2021T21:51:27.0032+0200;0202DC7C
606cbcef99f63279b620f3d7;2021-04-06T19:56:27.528Z;64.75068;20.960518;-7.963775E-4;0.3238757;0.333127;0.33312112;06-04-2021T21:56:27.0497+0200;0202DC7C
606cbe1799f63279b620f3d9;2021-04-06T20:01:27.956Z;64.75068;20.960518;2.6444488E-4;0.31406128;0.32303223;0.32302654;06-04-2021T22:01:27.0924+0200;0202DC7C
606cbf4599f63279b620f3dc;2021-04-06T20:06:28.449Z;64.75068;20.960518;-7.6802785E-4;0.30424684;0.31293747;0.31293195;06-04-2021T22:06:28.0386+0200;0202DC7C
606cc07399f63279b620f3df;2021-04-06T20:11:28.871Z;64.75068;20.960518;-8.196515E-4;0.28461805;0.29274794;0.2927428;06-04-2021T22:11:28.0841+0200;0202DC7C
606cc19d99f63279b620f3e2;2021-04-06T20:16:29.368Z;64.75068;20.960518;1.6155592E-4;0.2551748;0.2624637;0.26245904;06-04-2021T22:16:29.0340+0200;0202DC7C
606cc2c999f63279b620f3e5;2021-04-06T20:21:29.796Z;64.75068;20.960518;-7.731723E-4;0.19587527;0.20311907;0.20310907;06-04-2021T22:21:29.0769+0200;0202DC7C
606cc3f799f63279b620f3e8;2021-04-06T20:26:30.290Z;64.75068;20.960518;-8.1990875E-4;0.21591665;0.22208416;0.22208025;06-04-2021T22:26:30.0261+0200;0202DC7C
606cc52699f63279b620f3eb;2021-04-06T20:31:30.746Z;64.75068;20.960518;-8.222455E-4;0.1275874;0.13123184;0.13122952;06-04-2021T22:31:30.0688+0200;0202DC7C
606cc64f99f63279b620f3ee;2021-04-06T20:36:31.205Z;64.75068;20.960518;-8.223623E-4;0.091441266;0.09519468;0.09518855;06-04-2021T22:36:31.0175+0200;0202DC7C
606cc77b99f63279b620f3f1;2021-04-06T20:41:31.647Z;64.75068;20.960518;-8.223682E-4;0.24535985;0.2523684;0.25236395;06-04-2021T22:41:31.0615+0200;0202DC7C
606cc8a899f63279b620f3f4;2021-04-06T20:46:32.098Z;64.75068;20.960518;-8.223684E-4;0.24536093;0.2523695;0.25236502;06-04-2021T22:46:32.0067+0200;0202DC7C
606cc9d599f63279b620f3f7;2021-04-06T20:51:32.559Z;64.75068;20.960518;-8.223684E-4;0.26498917;0.27255842;0.27255362;06-04-2021T22:51:32.0530+0200;0202DC7C
606ccb0199f63279b620f3fa;2021-04-06T20:56:33.005Z;64.75068;20.960518;1.6142007E-4;0.15903752;0.16611688;0.16610406;06-04-2021T22:56:32.0974+0200;0202DC7C
606ccc3099f63279b620f3fc;2021-04-06T21:01:33.485Z;64.75068;20.960518;-7.731791E-4;0.1279551;0.13300516;0.13299738;06-04-2021T23:01:33.0452+0200;0202DC7C
606ccd5e99f63279b620f3ff;2021-04-06T21:06:33.941Z;64.75068;20.960518;-8.1990904E-4;0.30424684;0.31293747;0.31293195;06-04-2021T23:06:33.0912+0200;0202DC7C
606cce8999f63279b620f402;2021-04-06T21:11:34.438Z;64.75068;20.960518;-8.222455E-4;0.24536039;0.25236896;0.2523645;06-04-2021T23:11:34.0410+0200;0202DC7C
606ccfb599f63279b620f405;2021-04-06T21:16:34.860Z;64.75068;20.960518;1.614262E-4;0.3238757;0.333127;0.33312112;06-04-2021T23:16:34.0826+0200;0202DC7C
606cd0df99f63279b620f408;2021-04-06T21:21:35.319Z;64.75068;20.960518;-7.7317876E-4;0.24536039;0.25236896;0.2523645;06-04-2021T23:21:35.0294+0200;0202DC7C
606cd20c99f63279b620f40b;2021-04-06T21:26:35.785Z;64.75068;20.960518;-8.1990904E-4;0.27480364;0.28265318;0.2826482;06-04-2021T23:26:35.0726+0200;0202DC7C
606cd33899f63279b620f40e;2021-04-06T21:31:36.215Z;64.75068;20.960518;-8.222455E-4;0.16684505;0.17161086;0.17160784;06-04-2021T23:31:36.0182+0200;0202DC7C
606cd46499f63279b620f411;2021-04-06T21:36:36.715Z;64.75068;20.960518;-8.223623E-4;0.12235621;0.12699269;0.126986;06-04-2021T23:36:36.0682+0200;0202DC7C
606cd59199f63279b620f414;2021-04-06T21:41:37.145Z;64.75068;20.960518;2.6314563E-4;0.2551748;0.2624637;0.26245904;06-04-2021T23:41:37.0109+0200;0202DC7C
606cd6bd99f63279b620f417;2021-04-06T21:46:37.604Z;64.75068;20.960518;-7.680928E-4;0.22573152;0.23217942;0.23217532;06-04-2021T23:46:37.0573+0200;0202DC7C
606cd7ea99f63279b620f41a;2021-04-06T21:51:38.069Z;64.75068;20.960518;-8.196548E-4;0.1488554;0.1542488;0.15424164;06-04-2021T23:51:38.0033+0200;0202DC7C
606cd91699f63279b620f41c;2021-04-06T21:56:38.514Z;64.75068;20.960518;-8.2223286E-4;0.13335302;0.13855729;0.1385494;06-04-2021T23:56:38.0482+0200;0202DC7C
606cda4599f63279b620f41f;2021-04-06T22:01:39.005Z;64.75068;20.960518;-8.2236173E-4;0.22573103;0.23217891;0.23217481;07-04-2021T00:01:38.0972+0200;0202DC7C
606cdb7099f63279b620f422;2021-04-06T22:06:39.438Z;64.75068;20.960518;-8.223682E-4;0.24536039;0.25236896;0.2523645;07-04-2021T00:06:39.0401+0200;0202DC7C
606cdc9c99f63279b620f425;2021-04-06T22:11:39.882Z;64.75068;20.960518;-8.223684E-4;0.24536039;0.25236896;0.2523645;07-04-2021T00:11:39.0853+0200;0202DC7C
606cddca99f63279b620f428;2021-04-06T22:16:40.400Z;64.75068;20.960518;0.0014861496;0.18647388;0.19180039;0.191797;07-04-2021T00:16:40.0368+0200;0202DC7C
606cdef499f63279b620f42b;2021-04-06T22:21:40.855Z;64.75068;20.960518;-3.8328744E-4;0.19628787;0.2018947;0.20189114;07-04-2021T00:21:40.0788+0200;0202DC7C
606ce02399f63279b620f42e;2021-04-06T22:26:41.285Z;64.75068;20.960518;-8.004145E-4;0.31406128;0.32303223;0.32302654;07-04-2021T00:26:41.0251+0200;0202DC7C
606ce14d99f63279b620f431;2021-04-06T22:31:41.750Z;64.75068;20.960518;-8.212708E-4;0.24535985;0.2523684;0.25236395;07-04-2021T00:31:41.0721+0200;0202DC7C
606ce27a99f63279b620f433;2021-04-06T22:36:42.212Z;64.75068;20.960518;5.97497E-5;0.14721622;0.15142137;0.15141869;07-04-2021T00:36:42.0171+0200;0202DC7C
606ce3a699f63279b620f436;2021-04-06T22:41:42.702Z;64.75068;20.960518;-7.782626E-4;0.29443243;0.30284274;0.30283737;07-04-2021T00:41:42.0664+0200;0202DC7C
606ce4d399f63279b620f439;2021-04-06T22:46:43.146Z;64.75068;20.960518;1.6362536E-4;0.26498917;0.27255842;0.27255362;07-04-2021T00:46:43.0076+0200;0202DC7C
