End Date;End Time;CO; PM10; NO; NO2; NOXasNO2; O3; PM25; SO2
28/08/2018;22:00:00;0.105052;14.4;2.16283;21.31556;24.63185;30.78367;12.7;1.11321
28/08/2018;23:00:00;0.090461;12.8;3.40809;23.38556;28.61122;25.39528;7.4;1.18279
28/08/2018;24:00:00;0.553682;23.9;59.93692;55.34584;147.24784;0.8648;17.8;2.16243
28/08/2017;01:00:00;0.547884;20.6;56.67981;50.48171;137.38954;0.99785;18.1;1.69233
28/08/2017;02:00:00;0.513098;18.5;40.98347;48.0114;110.85185;1.39699;15.9;1.62182
28/08/2017;03:00:00;0.2551;14.1;7.5998;38.69657;50.34943;10.72689;7.9;0.84617
28/08/2017;04:00:00;0.289886;12;6.20844;36.09222;45.61169;15.76603;8.4;1.19874
28/08/2017;05:00:00;0.275392;13.2;8.14237;39.32243;51.80723;11.62495;12.9;1.26925
28/08/2017;06:00:00;0.324672;15.2;4.95365;23.22875;30.82424;28.98754;10.1;1.05771
28/08/2017;07:00:00;0.289886;15;5.29261;18.59572;26.71093;39.914;9.6;1.05771
28/08/2017;08:00:00;0.350762;11.6;4.44413;14.48145;21.29569;50.94024;6.8;2.25644
28/08/2017;09:00:00;0.365256;11.4;3.5626;11.77192;17.23449;53.18541;7.5;2.46799
28/08/2017;10:00:00;0.220313;9.6;3.08738;9.58449;14.31841;60.5695;8.9;1.48079
28/08/2017;11:00:00;0.2551;5.4;3.08707;9.9493;14.68274;60.17036;7.7;1.26925
28/08/2017;12:00:00;0.249302;9.4;3.49462;11.35595;16.71429;52.93594;4.5;1.19874
28/08/2017;13:00:00;0.197122;6.8;3.49431;12.08509;17.44296;64.76047;6.3;0.91668
28/08/2017;14:00:00;0.217414;10.2;2.68014;9.68825;13.79773;72.84305;5.3;1.26925
28/08/2017;15:00:00;0.194223;8.2;2.64646;9.73988;13.79773;65.60864;6.2;1.12822
28/08/2017;16:00:00;0.231909;8.4;2.54449;12.60385;16.50535;60.66928;2.3;1.05771
28/08/2017;17:00:00;0.197122;8.9;2.91775;17.86323;22.33704;59.52175;6.9;1.19874
28/08/2017;18:00:00;0.272493;9.8;4.5461;25.88378;32.85436;46.20046;5.8;1.12822
28/08/2017;19:00:00;0.266695;7.2;2.68014;25.51705;29.62654;40.96174;6.2;1.48079
28/08/2017;20:00:00;0.257998;9.2;4.34279;30.41353;37.07238;30.73378;7.8;1.26925
28/08/2017;21:00:00;0.289886;10.1;3.46063;29.47545;34.78168;28.78797;4.9;0.98719
28/08/2017;22:00:00;0.27829;8.8;2.20523;20.77836;24.15966;35.72303;3.8;1.26925
28/08/2017;23:00:00;0.182628;7.5;1.25541;19.37028;21.29521;32.43013;6.4;1.26925
28/08/2017;24:00:00;0.154839;18.4;0.76584;11.81734;12.99161;60.66928;4.4;1.13
28/08/2016;01:00:00;0.238661;19.9;0.76626;10.98731;12.16222;58.00835;8.2;0.78231
28/08/2016;02:00:00;0.17172;18.8;0.50703;6.99736;7.77479;58.77337;5.8;1.04307
28/08/2016;03:00:00;0.151928;16.3;0.33802;5.13124;5.64953;58.02498;5.5;1.04307
28/08/2016;04:00:00;0.15804;14;0.37201;5.64905;6.21945;50.99014;3.5;0.71711
28/08/2016;05:00:00;0.157749;9.9;1.01437;7.87759;9.43293;47.8968;3.2;1.1076
28/08/2016;06:00:00;0.151637;7.9;1.01406;7.67104;9.2259;53.53465;2.3;0.65192
28/08/2016;07:00:00;0.143488;5.7;1.89309;13.42336;16.32606;47.79702;1;1.04241
28/08/2016;08:00:00;0.175212;5.8;2.83948;14.35666;18.71047;47.19831;3.3;0.97788
28/08/2016;09:00:00;0.177832;4.3;4.49589;15.39323;22.28684;51.73852;-1.1;0.97788
28/08/2016;10:00:00;0.1691;3.5;3.54919;12.54265;17.98467;62.81466;2.7;0.78231
28/08/2016;11:00:00;0.192093;3.8;3.85322;11.86945;17.77764;65.00993;0.7;1.30318
28/08/2016;12:00:00;0.192384;6.3;3.34651;14.56369;19.69493;63.31358;2.9;0.97788
28/08/2016;13:00:00;0.191802;7.9;4.12389;18.34709;24.67029;60.96864;6.5;0.97722
28/08/2016;14:00:00;0.197914;8.5;4.25891;18.70999;25.24022;62.31573;3.8;1.43223
28/08/2016;15:00:00;0.200533;8.8;4.93525;18.65835;26.22563;66.90584;3;1.43223
28/08/2016;16:00:00;0.192093;7;2.9745;14.40878;18.96961;69.60004;3.4;0.78231
28/08/2016;17:00:00;0.183653;7.1;1.99443;14.30454;17.36263;64.511;2.4;0.97722
28/08/2016;18:00:00;0.195295;5;1.72377;17.46638;20.10946;57.62584;1.4;1.23798
28/08/2016;19:00:00;0.238079;7.8;1.79144;22.80513;25.55196;47.94669;3.1;1.23732
28/08/2016;20:00:00;0.212467;8.4;2.36644;23.84075;27.46924;44.95314;4.7;0.78231
28/08/2016;21:00:00;0.212175;9.6;2.53514;23.58208;27.46924;42.20906;3.4;0.78231
28/08/2016;22:00:00;0.215086;8.4;1.72377;22.54551;25.18858;43.65594;3.6;1.04307
28/08/2016;23:00:00;0.214795;10.5;2.2651;24.09989;27.57299;38.16776;6.8;1.23865
28/08/2016;24:00:00;0.181227;8.8;3.07127;23.42813;28.13734;32.99557;5.7;0.769
28/08/2015;01:00:00;0.136599;7.4;1.30426;13.45316;15.453;41.11142;4.8;0.76811
28/08/2015;02:00:00;0.138831;7.8;0.75711;12.16733;13.32821;40.11357;4.7;0.51222
28/08/2015;03:00:00;0.126607;7.5;0.85191;12.31172;13.61796;39.71443;6.3;0.51156
28/08/2015;04:00:00;0.316371;8.5;4.29165;19.44821;26.02865;33.82712;3.8;1.08764
28/08/2015;05:00:00;0.352753;7.5;8.39402;35.27511;48.14575;20.70539;6.5;0.70381
28/08/2015;06:00:00;0.428135;10.8;19.15479;42.72764;72.0979;18.16087;7.6;0.57609
28/08/2015;07:00:00;0.400485;10.9;16.56726;30.8558;56.25858;30.73378;5;0.83286
28/08/2015;08:00:00;0.379529;10.5;12.52788;24.05925;43.2684;41.11142;6.7;0.95992
28/08/2015;09:00:00;0.373417;8.8;11.20231;22.22851;39.40515;42.6082;7.1;0.89606
28/08/2015;10:00:00;0.31317;7.7;10.85556;20.24907;36.89404;46.10067;6.4;0.96059
28/08/2015;11:00:00;0.250012;7.3;9.53031;18.75589;33.36882;50.19186;5.2;0.76767
28/08/2015;12:00:00;0.283192;13.6;11.73896;27.49028;45.48977;41.36088;8.9;0.76834
28/08/2015;13:00:00;0.256124;5.6;10.19262;20.73437;36.36284;51.68863;3.9;1.02445
28/08/2015;14:00:00;0.355372;9;10.60299;21.9402;38.19788;52.78627;5.8;1.79212
28/08/2015;15:00:00;0.192966;9.3;7.7632;20.30645;32.20985;54.13336;10.7;1.21537
28/08/2015;16:00:00;0.186854;5.8;7.54211;21.56296;33.12737;51.93809;5.8;0.8322
28/08/2015;17:00:00;0.27446;8.1;7.88886;27.69539;39.79148;45.15271;7.4;0.83153
28/08/2015;18:00:00;0.20228;5.6;3.59753;19.25696;24.77309;49.29379;6.2;0.4477
28/08/2015;19:00:00;0.298035;9.3;6.12175;33.78527;43.17182;33.62755;6.9;0.76767
28/08/2015;20:00:00;0.282901;7.2;5.775;34.5584;43.41327;29.68604;6.6;0.83153
28/08/2015;21:00:00;0.192966;9.4;7.92067;43.29278;55.43764;19.00904;9.4;0.89672
28/08/2015;22:00:00;0.207519;10.8;4.57541;45.95929;52.97482;12.77248;7.8;0.96059
28/08/2015;23:00:00;0.174921;13.1;3.18716;35.7255;40.61242;22.90066;11.1;1.02378
28/08/2015;24:00:00;0.076521;6.125;0.51153;8.39933;9.18366;46.16719;2.736;1.32765
28/07/2020;01:00:00;0.079253;6.7;0.55415;8.59636;9.44605;44.70368;2.736;1.15063
28/07/2020;02:00:00;0.079253;7;0.41562;6.89006;7.52732;45.80132;2.948;0.99574
28/07/2020;03:00:00;0.081986;7;0.44759;8.02179;8.70808;45.85121;3.066;1.19489
28/07/2020;04:00:00;0.087451;4.575;0.76729;9.30272;10.47921;44.45422;2.288;1.39403
28/07/2020;05:00:00;0.087451;6.325;1.82231;11.2765;14.07068;45.9011;2.382;1.32765
28/07/2020;06:00:00;0.076521;8.35;4.92345;14.6392;22.18838;44.80347;3.113;1.39403
28/07/2020;07:00:00;0.076521;7.225;6.01044;14.15326;23.36914;43.2568;2.877;1.06212
28/07/2020;08:00:00;0.076521;5.25;4.73162;10.06271;17.31776;45.05293;2.335;1.19489
28/07/2020;09:00:00;0.05739;7.925;4.31601;8.78125;15.39903;47.49766;2.736;1.06212
28/07/2020;10:00:00;0.109315;9.625;5.0833;9.67108;17.46536;45.20261;3.019;0.86297
28/07/2020;11:00:00;0.062856;8.875;3.83645;8.3358;14.21828;47.59745;2.877;1.1285
28/07/2020;12:00:00;0.060123;8.8;4.63571;9.52099;16.62899;48.99444;2.995;1.46041
28/07/2020;13:00:00;0.05739;9.1;3.80448;8.77841;14.61186;50.24175;3.255;0.73021
28/07/2020;14:00:00;0.054657;9.1;4.82754;9.47286;16.87498;52.68648;2.925;1.19489
28/07/2020;15:00:00;0.068321;9.3;3.64463;7.59676;13.18511;53.03573;2.759;1.19489
28/07/2020;16:00:00;0.043726;7.975;3.58069;6.51405;12.00436;51.83831;2.83;0.79659
28/07/2020;17:00:00;0.046459;6.85;3.06916;8.03635;12.74233;50.14196;2.759;1.19489
28/07/2020;18:00:00;0.068321;7.475;1.98217;9.35866;12.39794;45.70153;3.278;1.26127
28/07/2020;19:00:00;0.079253;8.45;1.27882;10.19113;12.15195;43.35658;3.373;0.92935
28/07/2020;20:00:00;0.090185;8.775;1.4067;11.66778;13.82469;40.76217;3.632;0.86297
28/07/2020;21:00:00;0.079253;8;1.24685;12.65086;14.56266;40.01379;3.726;0.92935
28/07/2020;22:00:00;0.065589;7.825;0.73532;10.77849;11.90596;42.00949;3.585;1.06212
28/07/2020;23:00:00;0.05739;5.775;0.8632;7.82731;9.15086;43.05723;2.901;0.92935
28/07/2020;24:00:00;0.053191;2.7;2.2033;7.33785;10.71621;45.50196;4.1;1.23197
28/07/2019;01:00:00;0.04728;3.7;2.32802;7.7845;11.35408;44.03845;4.2;1.05597
28/07/2019;02:00:00;0.056146;4.6;2.0578;8.70912;11.86437;40.46282;3.9;0.65998
28/07/2019;03:00:00;0.056146;7.9;1.34069;5.64658;7.70227;39.2654;4.9;1.18796
28/07/2019;04:00:00;0.067966;5.7;1.59012;7.79965;10.2378;36.42153;4.4;0.65998
28/07/2019;05:00:00;0.070921;18.6;1.6213;9.4741;11.96005;32.92905;6;0.85798
28/07/2019;06:00:00;0.138888;10;3.74146;12.20325;17.94008;27.24131;6.3;0.65998
28/07/2019;07:00:00;0.115246;11.2;3.64792;12.20315;17.79656;25.44518;6.8;1.05597
28/07/2019;08:00:00;0.115246;11.8;5.17569;17.51505;25.45099;22.75098;8.6;0.72598
28/07/2019;09:00:00;0.130023;14.9;5.92398;16.272;25.35531;24.84647;8.4;0.92397
28/07/2019;10:00:00;0.127067;13.6;5.58101;13.97531;22.53274;28.33894;8.2;1.12197
28/07/2019;11:00:00;0.174348;14.3;6.29812;13.40199;23.05898;32.82927;8.8;0.65998
28/07/2019;12:00:00;0.127067;17.1;5.39394;14.74055;23.01114;33.62755;10.3;0.85798
28/07/2019;13:00:00;0.127067;15.2;5.39394;14.59703;22.86762;33.02884;11.5;0.92397
28/07/2019;14:00:00;0.153663;13.1;6.67227;17.99505;28.22572;25.9441;10.5;0.65998
28/07/2019;15:00:00;0.171392;12.6;7.29585;21.15317;32.33998;21.70324;9.6;0.46199
28/07/2019;16:00:00;0.212763;11.7;6.70345;22.34854;32.62702;19.55786;10.5;0.98997
28/07/2019;17:00:00;0.224583;12.5;6.9217;24.93215;35.54527;17.3127;9.1;0.85798
28/07/2019;18:00:00;0.227538;7;7.70117;32.06117;43.86947;11.02624;5.8;0.72598
28/07/2019;19:00:00;0.330966;9.5;11.22438;35.03103;52.2415;7.43398;8.1;0.65998
28/07/2019;20:00:00;0.280729;7.5;11.87913;39.95927;58.17369;3.94151;6.8;0.79198
28/07/2019;21:00:00;0.124112;6.9;5.05097;27.89624;35.64095;15.86582;6.1;0.79198
28/07/2019;22:00:00;0.135932;10.9;2.08898;24.16154;27.3646;20.00689;8;0.85798
28/07/2019;23:00:00;0.100472;7.6;1.49658;15.07127;17.36599;28.78797;4.5;0.72598
28/07/2019;24:00:00;0.293111;21.4;2.28602;34.74978;38.25496;36.98697;14.3;1.28143
28/07/2018;01:00:00;0.242973;16.3;3.54333;30.10819;35.54122;16.69736;10.9;0.91531
28/07/2018;02:00:00;0.211156;20.1;2.52891;28.35898;32.23659;12.27356;15.2;1.37296
28/07/2018;03:00:00;0.199586;21.4;4.41488;28.94692;35.7163;5.38839;14.5;0.96108
28/07/2018;04:00:00;0.156197;15.1;2.01456;14.70356;17.7925;34.37593;6.3;1.64756
28/07/2018;05:00:00;0.156197;11.8;1.97169;16.93589;19.95911;44.85336;7.3;1.23567
28/07/2018;06:00:00;0.156197;14.5;3.25758;24.94378;29.93867;29.68604;11.2;1.09837
28/07/2018;07:00:00;0.153305;20.8;4.71492;23.10316;30.3326;22.80087;13.5;1.37296
28/07/2018;08:00:00;0.141734;18;8.74403;18.89493;32.30225;42.5583;8.4;1.7162
28/07/2018;09:00:00;0.078099;9.4;4.24342;12.20517;18.71167;67.8538;6;1.51026
28/07/2018;10:00:00;0.078099;15.2;5.78649;12.07145;20.94394;69.45036;1.8;1.37296
28/07/2018;11:00:00;0.075206;14.4;5.22927;10.69356;18.71167;70.04907;2.7;1.44161
28/07/2018;12:00:00;0.052065;14;6.3437;12.00492;21.7318;60.66928;9.3;1.37296
28/07/2018;13:00:00;0.066528;16.1;5.14355;9.77453;17.66119;63.91229;5.3;1.30432
28/07/2018;14:00:00;0.052065;14.8;3.60048;11.94356;17.46422;67.05552;8.3;0.89243
28/07/2018;15:00:00;0.095454;12.6;6.25798;18.30793;27.90336;58.92304;4.5;1.16702
28/07/2018;16:00:00;0.078099;9.8;5.01496;13.18879;20.87828;61.16821;5.3;1.23567
28/07/2018;17:00:00;0.086776;11.3;5.10068;16.07747;23.89841;55.43057;8.2;1.02972
28/07/2018;18:00:00;0.086776;10.3;3.25758;13.06023;18.05512;54.98154;3.7;1.09837
28/07/2018;19:00:00;0.196693;11.7;11.27293;25.45646;42.74138;35.97249;7.6;1.16702
28/07/2018;20:00:00;0.176445;23.9;4.58633;24.35081;31.38308;36.37163;14.1;1.64756
28/07/2018;21:00:00;0.118595;14.5;5.315;28.68289;36.83244;30.48432;8.6;1.23567
28/07/2018;22:00:00;0.12438;12.9;5.87221;23.56093;32.56486;31.68174;4.7;1.30432
28/07/2018;23:00:00;0.130165;11.5;5.44358;24.54643;32.89314;25.2955;6;1.09837
28/07/2018;24:00:00;0.191883;8.8;0.61409;9.97432;10.91591;44.63716;2.3;0.47719
28/07/2017;01:00:00;0.168972;8.3;0.52636;7.27898;8.08605;51.75515;5.7;0.85894
28/07/2017;02:00:00;0.183292;9.2;0.52636;7.27898;8.08605;51.13981;5.7;1.14525
28/07/2017;03:00:00;0.171836;9.7;0.4272;8.89695;9.55198;47.99659;5.9;0.93052
28/07/2017;04:00:00;0.315033;10.1;2.73003;14.81614;19.00212;42.75787;4.1;1.0021
28/07/2017;05:00:00;0.449637;9.9;5.72386;25.18476;33.96122;35.52346;4.3;1.07367
28/07/2017;06:00:00;0.420998;10.5;10.39593;28.58375;44.52396;28.48862;3.8;1.14525
28/07/2017;07:00:00;0.458229;14.6;10.49478;23.47976;39.57154;40.96174;8.3;1.21683
28/07/2017;08:00:00;0.294985;14.3;13.65263;22.07408;43.00782;41.41078;6.7;1.50314
28/07/2017;09:00:00;0.317896;16.3;14.17868;21.97463;43.71497;42.05938;9.9;1.78946
28/07/2017;10:00:00;0.340808;19.2;15.62586;24.35521;48.31453;37.02024;7.7;2.00419
28/07/2017;11:00:00;0.289257;17.9;11.81006;20.65404;38.76255;50.89035;7.4;1.57472
28/07/2017;12:00:00;0.398087;17;7.73139;19.37793;31.23256;52.5867;7.2;1.78946
28/07/2017;13:00:00;0.41527;15.2;13.38945;25.40804;45.93825;42.00949;4.1;0.93052
28/07/2017;14:00:00;0.420998;7.9;12.43527;24.59714;43.66429;38.76647;1.5;1.50314
28/07/2017;15:00:00;0.277801;4.3;17.43538;34.82137;61.55525;21.90281;3;0.78736
28/07/2017;16:00:00;0.340808;6.4;22.0083;42.66788;76.41346;12.87227;6.8;0.6442
28/07/2017;17:00:00;0.466821;6.6;18.65275;40.38339;68.98388;13.27141;4.7;0.93052
28/07/2017;18:00:00;0.294985;5.2;15.69197;40.52635;64.58704;11.12603;4.6;0.6442
28/07/2017;19:00:00;0.289257;9;8.42177;33.02553;45.93873;11.22581;6.7;0.78736
28/07/2017;20:00:00;0.26921;5.4;6.87543;33.72885;44.27103;9.67915;6.8;1.0021
28/07/2017;21:00:00;0.352264;7.1;9.17857;33.07764;47.15125;7.38409;7.3;0.93052
28/07/2017;22:00:00;0.220523;6.4;8.027;27.41473;39.72263;13.27141;2.6;1.0021
28/07/2017;23:00:00;0.237706;2.9;5.78997;23.41617;32.294;28.88776;0.4;1.07367
28/07/2017;24:00:00;0.124278;8.9;1.26601;14.42918;16.37036;37.38611;3.4;0.88164
28/07/2016;01:00:00;0.124569;10.6;1.01239;11.32455;12.87686;36.92045;3.3;1.23466
28/07/2016;02:00:00;0.130099;8.2;1.3608;10.53118;12.61772;34.02669;2.9;1.19075
28/07/2016;03:00:00;0.121659;7.3;0.75961;10.24;11.40472;32.18066;4.1;0.72776
28/07/2016;04:00:00;0.463061;8.2;5.41235;19.80059;28.09941;22.6512;3.1;1.25595
28/07/2016;05:00:00;0.248848;13.2;9.17888;32.36858;46.44267;12.97205;5.4;1.12423
28/07/2016;06:00:00;0.440068;18.1;28.39042;39.01787;82.54924;12.6727;10.8;1.5207
28/07/2016;07:00:00;0.303856;19.7;15.98321;31.59211;56.09936;29.58625;6.7;1.45418
28/07/2016;08:00:00;0.243318;11.7;23.29458;34.35902;70.07687;25.39528;3.5;1.9837
28/07/2016;09:00:00;0.249139;10;9.87487;21.01359;36.15486;45.35228;5.6;1.38833
28/07/2016;10:00:00;0.240407;8;9.46295;22.42167;36.93133;49.64304;5.4;1.1249
28/07/2016;11:00:00;0.25787;10.6;14.5906;30.62199;52.99394;38.41723;6.6;1.12423
28/07/2016;12:00:00;0.19966;9.4;12.09039;30.28253;48.82087;39.71443;8.5;0.86014
28/07/2016;13:00:00;0.202571;15.1;10.25437;37.41663;53.13977;24.597;8.9;1.32247
28/07/2016;14:00:00;0.193839;16;16.64834;43.28753;68.81462;18.95915;10.9;1.38899
28/07/2016;15:00:00;0.222944;18.3;25.03549;45.95785;84.34508;11.47528;10.5;2.57841
28/07/2016;16:00:00;0.260781;15.5;26.04799;46.68556;86.62525;8.98065;14.1;3.70264
28/07/2016;17:00:00;0.243318;16.3;27.314;44.45367;86.33455;7.53377;12.3;4.42973
28/07/2016;18:00:00;0.249139;20.6;19.68645;38.24092;68.42638;9.37979;14.2;3.63679
28/07/2016;19:00:00;0.304147;16.7;19.55985;41.49312;71.48447;3.29291;13.2;2.31432
28/07/2016;20:00:00;0.416784;23.4;34.59355;43.53185;96.57456;0.99785;15;2.04956
28/07/2016;21:00:00;0.413873;25.3;45.44974;41.68724;111.37587;0.54882;14;1.98304
28/07/2016;22:00:00;0.240407;16.9;15.54011;39.11588;62.94372;4.98925;8.3;1.45485
28/07/2016;23:00:00;0.176376;13.7;3.76653;27.12786;32.90313;14.46883;7.6;1.45418
28/07/2016;24:00:00;0.144943;1;2.62931;1.99155;6.0231;48.69508;4.9;1.23466
28/07/2015;01:00:00;0.13301;1.2;3.30784;2.44163;7.51358;47.36461;4.7;1.15217
28/07/2015;02:00:00;0.13301;1.2;2.16282;1.78388;5.10016;46.30024;4.4;1.23466
28/07/2015;03:00:00;0.159495;2.4;2.76714;7.4162;11.65908;43.45637;5.5;0.98786
28/07/2015;04:00:00;0.136211;1.2;2.79894;10.9132;15.20485;38.86626;4.3;0.86413
28/07/2015;05:00:00;0.176958;1.7;8.20599;23.75373;36.33607;30.93335;1.5;1.17346
28/07/2015;06:00:00;0.18569;2.3;12.9451;34.94663;54.79552;25.34539;2.8;1.35839
28/07/2015;07:00:00;0.233131;4;11.83189;34.95285;53.09483;31.63185;4.8;0.98786
28/07/2015;08:00:00;0.194712;5;18.92466;36.56222;65.57963;27.9398;6.8;1.48212
28/07/2015;09:00:00;0.162406;2.9;16.44378;28.80512;54.01856;33.82712;7;0.98786
28/07/2015;10:00:00;0.342275;5;14.21735;27.60359;49.40322;40.6125;5.9;1.35839
28/07/2015;11:00:00;0.159495;3.9;10.11436;19.95311;35.46158;51.93809;6.8;1.60519
28/07/2015;12:00:00;0.144652;7.9;9.98713;23.88856;39.20195;49.94239;9.4;1.41959
28/07/2015;13:00:00;0.277371;15.9;10.90951;25.09774;41.82542;48.34583;15.5;2.28372
28/07/2015;14:00:00;0.18016;11.5;12.75427;33.05326;52.60953;43.40648;7.9;1.54332
28/07/2015;15:00:00;0.238952;6.9;20.64219;39.85507;71.50598;45.40218;5.4;1.85132
28/07/2015;16:00:00;0.221198;12.3;17.52519;35.50174;62.37332;41.31099;6.6;1.72892
28/07/2015;17:00:00;0.212467;8.9;10.55964;27.57729;43.76852;45.05293;4.6;1.42026
28/07/2015;18:00:00;0.162115;6.4;6.07498;20.94905;30.26388;51.63874;5.2;1.42026
28/07/2015;19:00:00;0.171137;5.4;6.58387;23.61746;33.71259;48.69508;6.2;1.48212
28/07/2015;20:00:00;0.126898;5.5;2.95797;15.91535;20.45084;50.09207;5.4;1.35839
28/07/2015;21:00:00;0.150473;6.2;3.18062;20.8692;25.74608;42.45852;5.6;1.35839
28/07/2015;22:00:00;0.176958;6.9;3.43506;26.30835;31.57538;35.97249;5.7;1.17279
28/07/2015;23:00:00;0.147853;6.5;3.14881;13.923;18.75111;46.15056;6.4;1.04906
28/07/2015;24:00:00;0.078765;4.775;0.31497;3.17382;3.65678;52.61996;2.689;1.22599
28/06/2020;01:00:00;0.087204;3.65;0.26998;2.55286;2.96682;52.61996;2.052;0.96328
28/06/2020;02:00:00;0.075952;3.425;0.30373;2.17338;2.63909;53.18541;1.769;0.78814
28/06/2020;03:00:00;0.061888;3.675;0.20248;1.70766;2.01813;52.93594;2.217;0.78814
28/06/2020;04:00:00;0.053448;5.05;0.26998;1.70766;2.12162;52.88605;2.524;0.98517
28/06/2020;05:00:00;0.059074;3.9;0.43871;1.91466;2.58734;52.88605;2.146;0.78814
28/06/2020;06:00:00;0.126587;6.6;1.58612;3.57062;6.00263;51.58885;2.524;1.18221
28/06/2020;07:00:00;0.075952;5.575;1.41738;3.51886;5.69215;52.88605;2.642;0.85382
28/06/2020;08:00:00;0.084392;6.475;1.55237;4.34682;6.72709;53.53465;2.759;0.98517
28/06/2020;09:00:00;0.10971;5.25;2.69978;6.4685;10.6081;51.78842;2.642;0.85382
28/06/2020;10:00:00;0.075952;7.4;2.69978;6.00278;10.14238;55.48046;3.538;1.31357
28/06/2020;11:00:00;0.078765;7.725;2.49729;6.10626;9.93539;58.17466;3.019;1.77331
28/06/2020;12:00:00;0.098456;6;2.93601;8.17616;12.67798;57.12691;2.241;1.18221
28/06/2020;13:00:00;0.075952;4.025;2.39605;5.69228;9.36618;59.37208;1.981;1.05085
28/06/2020;14:00:00;0.081579;6.65;2.69978;5.74405;9.88365;58.12476;3.019;1.18221
28/06/2020;15:00:00;0.067513;6.95;1.65361;5.22652;7.76203;59.97079;2.642;1.64196
28/06/2020;16:00:00;0.106896;4.975;1.92359;6.52021;9.46967;54.13336;2.571;1.11653
28/06/2020;17:00:00;0.115335;3.75;2.05858;8.43485;11.59129;50.89035;2.146;0.98517
28/06/2020;18:00:00;0.115335;3.2;1.55237;8.38307;10.76334;51.83831;2.005;0.72246
28/06/2020;19:00:00;0.118149;5.025;1.51863;9.78024;12.10876;45.95099;2.948;0.72246
28/06/2020;20:00:00;0.10127;6.4;0.91118;8.1243;9.52142;45.45207;3.585;0.59111
28/06/2020;21:00:00;0.087204;7.925;0.84368;6.5719;7.86552;49.34368;3.726;0.9195
28/06/2020;22:00:00;0.10971;7.4;1.07991;7.81383;9.46967;46.25035;3.821;1.05085
28/06/2020;23:00:00;0.090018;8.625;0.43871;5.53694;6.20962;47.94669;4.481;0.85382
28/06/2020;24:00:00;0.06423;10.4;0.3293;5.44174;5.94666;34.676752;9.8;1.156078
28/06/2019;01:00:00;0.06423;6.3;0.3293;3.73366;4.23858;50.29164;9.9;0.9788
28/06/2019;02:00:00;0.058392;9.5;0.37046;3.37005;3.93808;46.89895;6.6;0.66736
28/06/2019;03:00:00;0.06423;9.3;0.49395;2.99091;3.7483;48.34583;6.4;0.80084
28/06/2019;04:00:00;0.06715;11.7;1.82145;6.41183;9.20468;44.6039;6.6;0.80084
28/06/2019;05:00:00;0.061311;10;1.51273;7.40711;9.72659;44.20476;10.5;0.80084
28/06/2019;06:00:00;0.07007;12.3;3.17982;11.82561;16.70127;41.16131;6.5;1.26799
28/06/2019;07:00:00;0.075908;16.6;5.52609;17.24293;25.71616;35.67314;12.4;1.00105
28/06/2019;08:00:00;0.102185;23.4;6.79185;18.86065;29.27466;36.42153;19.9;2.0021
28/06/2019;09:00:00;0.07007;21;5.34086;11.97568;20.16488;42.75787;14.4;1.46821
28/06/2019;10:00:00;0.075908;21.3;6.11266;10.27035;19.64297;44.45422;13.5;0.93431
28/06/2019;11:00:00;0.084668;18;6.42138;9.36997;19.21595;44.95314;15.2;1.06779
28/06/2019;12:00:00;0.078828;22.6;4.72342;9.9807;17.22318;49.69293;16.2;1.86862
28/06/2019;13:00:00;0.081748;21.7;4.56906;11.16632;18.17212;56.12906;17.5;2.26904
28/06/2019;14:00:00;0.084668;24.1;3.92075;11.40124;17.41297;61.46756;12.8;1.93536
28/06/2019;15:00:00;0.075908;21.7;3.67377;10.78355;16.41659;61.01853;14.3;2.20231
28/06/2019;16:00:00;0.125542;20.8;3.58116;11.87449;17.36552;57.02713;11;2.13557
28/06/2019;17:00:00;0.108024;23.2;2.77848;10.8278;15.08808;55.43057;11.4;1.66841
28/06/2019;18:00:00;0.099266;23.2;2.50063;12.96191;16.79616;50.89035;13;1.66841
28/06/2019;19:00:00;0.172254;21.3;1.42011;14.71358;16.89106;48.24605;13.6;1.73515
28/06/2019;20:00:00;0.108024;19.9;1.11139;17.22715;18.93127;43.40648;13.9;1.80189
28/06/2019;21:00:00;0.1343;21.4;1.63622;23.91903;26.42786;32.23056;12.4;1.53494
28/06/2019;22:00:00;0.1343;16.2;1.91407;23.25577;26.19062;26.5927;13.8;1.53494
28/06/2019;23:00:00;0.163496;26.3;3.14895;30.32975;35.15807;16.71399;11.6;2.06883
28/06/2019;24:00:00;0.111044;10;0.67826;6.25261;7.29259;32.8906;7.3;1.156078
28/06/2018;01:00:00;0.111044;20.3;1.35652;23.79136;25.87133;29.86898;14.4;1.10699
28/06/2018;02:00:00;0.060308;17.3;0.76304;10.09447;11.26445;41.21121;13.3;0.89943
28/06/2018;03:00:00;0.091898;10.8;0.80543;4.9507;6.18568;46.35013;9;0.89943
28/06/2018;04:00:00;0.106257;11.4;1.27174;7.68667;9.63664;49.99229;11.7;0.96861
28/06/2018;05:00:00;0.100514;15.5;2.45869;11.27103;15.04097;50.24175;9.1;0.89943
28/06/2018;06:00:00;0.071795;13.5;5.17173;16.87795;24.80783;47.29809;12.7;0.89943
28/06/2018;07:00:00;0.068923;16.8;8.47825;17.01703;30.01682;47.19831;13.1;1.17617
28/06/2018;08:00:00;0.091898;22.2;9.28368;19.42834;33.66312;49.64304;11.6;1.38373
