_id;recvTime;devAddr;Timestamp;NO2;PM1;PM10;PM25;LAT;LON
61ae730e99f63261d67cb9e7;2021-12-06T20:31:05.997Z;2044802;06-12-2021T21:31:05.0968+0100;0.017467618;0.25345755;0.28031293;0.2800715;64.751465;20.954414
61ae734a99f63261d67cb9e9;2021-12-06T20:32:06.475Z;2044802;06-12-2021T21:32:06.0425+0100;0.01688778;0.21731965;0.24312659;0.24288599;64.751465;20.954414
61ae74b099f63261d67cb9f0;2021-12-06T20:38:08.761Z;2044802;06-12-2021T21:38:08.0712+0100;0.018951979;0.18650468;0.20677285;0.20655121;64.751465;20.954414
61ae756699f63261d67cb9f5;2021-12-06T20:41:09.932Z;2044802;06-12-2021T21:41:09.0900+0100;0.018602803;0.23264965;0.26692316;0.26649052;64.751465;20.954414
61ae75a299f63261d67cb9f7;2021-12-06T20:42:10.448Z;2044802;06-12-2021T21:42:10.0385+0100;0.017413128;0.21070585;0.2808071;0.27341872;64.751465;20.954414
61ae770c99f63261d67cb9fe;2021-12-06T20:48:12.712Z;2044802;06-12-2021T21:48:12.0681+0100;0.01833709;0.17913578;0.18660232;0.18658987;64.751465;20.954414
61ae77c199f63261d67cba03;2021-12-06T20:51:13.885Z;2044802;06-12-2021T21:51:13.0857+0100;0.018168295;0.20824817;0.25483713;0.25418952;64.751465;20.954414
61ae77fe99f63261d67cba05;2021-12-06T20:52:14.313Z;2044802;06-12-2021T21:52:14.0281+0100;0.017583687;0.12704307;0.13067195;0.13066965;64.751465;20.954414
61ae796999f63261d67cba0c;2021-12-06T20:58:16.619Z;2044802;06-12-2021T21:58:16.0575+0100;0.01810479;0.28474116;0.35085827;0.34998107;64.751465;20.954414
61ae7a1d99f63261d67cba11;2021-12-06T21:01:17.789Z;2044802;06-12-2021T22:01:17.0759+0100;0.01765854;0.16383836;0.18495074;0.18431886;64.751465;20.954414
61ae7bc499f63261d67cba18;2021-12-06T21:08:20.547Z;2044802;06-12-2021T22:08:20.0514+0100;0.017478494;0.17482288;0.18447253;0.18445113;64.751465;20.954414
61ae7c7b99f63261d67cba1d;2021-12-06T21:11:21.736Z;2044802;06-12-2021T22:11:21.0692+0100;0.017680753;0.19020686;0.22092608;0.22050358;64.751465;20.954414
